#{"t_start": 1787236830.7265546, "env_id": "Ant-v5"}
r,l,t
-28.206068,36,94.472553
-11.897693,15,94.483559
-672.357262,1000,95.230783
-9.009616,11,95.238784
-700.45971,1000,96.461759
-22.378484,27,96.483768
-17.630252,24,96.502282
-63.100562,108,96.582292
-17.851446,35,96.608572
-671.010345,1000,97.834304
-18.22147,41,97.866305
-9.478545,19,97.881308
-21.404579,46,97.916814
-18.237821,22,97.933815
-30.542734,38,97.962816
-20.771081,37,97.990822
-47.592446,83,98.054334
-26.672581,50,98.093346
-30.318157,53,98.132883
-45.092714,89,98.198831
-12.774938,16,98.209831
-17.155468,23,98.226833
-27.790443,70,98.277558
-27.995855,52,98.317113
-40.22885,79,98.378114
-28.062517,51,98.414639
-16.174427,24,98.432638
-30.906275,49,98.468639
-13.120008,19,98.482646
-12.938132,24,98.503705
-66.430502,110,98.584711
-33.018704,58,98.628228
-54.660444,98,98.701751
-32.238518,74,98.754757
-15.491475,24,98.773754
-62.380495,97,98.844378
-28.062056,47,98.878379
-13.900334,23,98.894894
-14.245842,19,98.909903
-27.969513,46,98.943955
-24.417771,47,98.979953
-18.981213,30,99.002048
-50.305447,99,99.078046
-18.235843,31,99.103582
-17.632885,31,99.127102
-6.67848,23,99.145106
-12.112491,22,99.162152
-4.664972,12,99.171151
-17.509254,32,99.196179
-36.786642,71,99.250158
-639.863125,1000,100.480509
-20.808339,56,100.522037
-117.980946,195,100.663561
-48.056154,88,100.727247
-33.324157,54,100.767596
-25.165672,40,100.796838
-23.599727,63,100.842944
-648.763462,1000,102.108792
-12.31976,36,102.135793
-31.25859,69,102.189806
-9.466908,14,102.200183
-9.833926,23,102.218258
-35.72217,60,102.262189
-62.512979,85,102.323896
-10.729914,12,102.333896
-50.406192,92,102.403199
-28.059704,45,102.4352
-20.472318,33,102.460202
-21.244404,46,102.49421
-23.18794,46,102.528726
-8.765404,10,102.535724
-31.902343,66,102.583735
-75.609907,114,102.669251
-35.489943,59,102.714526
-7.636922,17,102.726526
-15.622336,29,102.748527
-13.213988,28,102.768528
-19.328942,39,102.797536
-22.466703,33,102.821564
-7.879116,17,102.834234
-10.802213,19,102.848235
-8.597704,14,102.858235
-10.406422,16,102.869235
-12.269709,15,102.881238
-26.480193,44,102.913762
-18.984419,32,102.937762
-12.251346,22,102.954765
-22.798154,45,102.988772
-39.395148,75,103.048284
-33.804013,56,103.090295
-19.555393,35,103.117814
-48.731693,79,103.178811
-19.101098,33,103.204329
-8.868901,14,103.215327
-40.363883,74,103.272855
-7.326501,10,103.280855
-20.922911,33,103.305969
-8.622436,20,103.322104
-44.430736,83,103.840227
-2.884984,13,103.850227
-31.796289,72,103.910754
-13.712093,28,103.933181
-9.981814,26,103.954181
-12.322744,32,103.980187
-16.142372,22,103.998189
-605.256503,1000,104.746272
-11.752505,23,104.763273
-62.312508,119,104.852031
-556.780332,892,105.998127
-15.615572,20,106.014634
-13.95935,23,106.035639
-28.14861,66,106.08564
-18.836008,35,106.112163
-15.515879,50,106.149164
-599.863156,1000,106.884533
-19.697226,33,106.909053
-4.930043,14,106.920054
-32.558228,77,106.977055
-571.676037,1000,108.214907
-6.718036,13,108.224905
-14.684302,31,108.247907
-35.526039,65,108.296059
-12.330031,27,108.315574
-28.084795,55,108.355577
-11.03652,18,108.368576
-10.356521,29,108.389584
-1.115774,12,108.398584
-15.919667,26,108.417098
-427.64389,783,108.994802
-46.795594,81,109.055323
-7.267837,12,109.064323
-8.10369,19,109.079319
-20.321441,32,109.104831
-3.165451,18,109.118831
-14.251266,18,109.132831
-541.657536,1000,110.364969
-10.550936,33,110.389974
-6.287888,11,110.398974
-13.339138,37,110.425491
-38.820693,93,110.492499
-542.873506,1000,111.274856
-14.082261,22,111.292552
-25.580775,33,111.317065
-10.96408,18,111.331065
-14.842753,44,111.365067
-55.497115,105,111.44559
-39.435435,76,111.964537
-10.580965,26,111.986537
-39.615805,79,112.052064
-14.792595,52,112.094078
-56.872337,128,112.199607
-37.947125,89,112.270641
-25.149204,55,112.313892
-22.397541,64,112.363896
-21.08496,59,112.408419
-7.9383,15,112.419419
-18.422312,30,112.44242
-23.094447,32,112.46742
-108.722237,241,112.646468
-5.594486,14,112.657468
-48.966126,115,112.741403
-16.964424,32,112.765403
-12.694497,23,112.782403
-14.803372,37,112.810926
-9.658573,21,112.827029
-12.051878,25,112.846029
-12.422718,18,112.86003
-10.575898,20,112.875031
-529.630705,1000,114.126881
-6.359865,26,114.147889
-21.261683,41,114.181954
-24.508574,41,114.214478
-13.77122,50,114.255486
-514.280251,1000,115.015102
-492.074,1000,116.26686
-15.292075,35,116.293058
-5.759155,12,116.303066
-20.434944,39,116.332583
-8.69316,16,116.344584
-18.476004,47,116.379584
-33.410613,73,116.432114
-15.004561,31,116.455117
-7.426008,17,116.468117
-5.508883,16,116.480114
-13.60745,27,116.500121
-5.797695,16,116.512637
-11.564554,28,116.533637
-11.924235,24,116.551637
-19.426702,57,116.595645
-3.473787,11,116.603646
-8.483124,11,116.61216
-15.993969,50,116.649161
-9.312116,13,116.659162
-38.048907,79,116.717685
-32.642166,74,116.772687
-9.387132,34,116.798695
-470.266274,1000,117.561854
-20.728444,42,118.051049
-31.711308,62,118.101048
-4.813148,11,118.109552
-31.886436,61,118.15856
-460.837592,1000,118.927945
-18.862223,73,118.983945
-6.053596,12,118.992946
-7.705971,13,119.002953
-18.150096,39,119.031471
-7.184544,12,119.040471
-12.950039,31,119.064472
-425.412137,1000,120.316525
-2.640784,16,120.330525
-21.805764,78,120.393527
-9.348275,28,120.41605
-7.842407,31,120.442051
-9.530576,18,120.456051
-32.130106,54,120.499059
-40.801547,92,120.568577
-5.055083,17,120.580576
-27.910384,53,120.621616
-3.044022,17,120.636616
-30.519208,94,120.708625
-8.05336,25,120.72714
-443.500061,1000,121.492691
-9.992772,13,121.502699
-26.588607,44,121.537215
-12.073143,20,121.552216
-20.728421,64,121.602224
-14.741212,37,121.630739
-21.689432,45,121.664747
-34.467091,94,122.205032
-13.910776,24,122.225548
-12.497445,41,122.259963
-9.933611,20,122.276023
-6.647513,12,122.286024
-15.033689,37,122.317548
-33.497587,75,122.378974
-24.496354,61,122.42852
-42.48763,121,122.523944
-19.097059,42,122.557003
-20.341603,53,122.600072
-28.602295,61,122.648716
-11.775453,32,122.673215
-17.035792,57,122.717568
-14.84293,39,122.746569
-11.032255,22,122.762569
-43.055846,125,122.856211
-22.03296,64,122.90394
-6.312205,23,122.921459
-24.222341,55,122.964459
-13.701786,28,122.985461
-12.597898,30,123.008043
-4.380312,13,123.017568
-12.184735,28,123.038565
-30.807375,87,123.103572
-435.457282,1000,124.353737
-8.575381,13,124.364738
-5.7896,15,124.376738
-22.335937,51,124.418263
-8.362906,25,124.439264
-23.493711,52,124.487267
-9.139129,20,124.503459
-42.99832,108,124.587436
-9.829618,13,124.596436
-11.488558,37,124.624961
-9.221807,16,124.636961
-10.710103,23,124.653988
-7.661931,28,124.674956
-13.050138,42,124.705962
-7.008937,14,124.716476
-9.015165,19,124.730476
-28.022969,56,124.774477
-89.56557,275,124.975632
-320.024292,774,125.562492
-2.789836,11,125.571476
-15.451958,66,125.62228
-10.039345,41,125.652284
-24.01116,61,125.699577
-6.841188,17,125.712585
-54.754193,174,126.308729
-7.448667,13,126.320236
-5.840049,19,126.33724
-5.643898,26,126.359237
-19.548242,49,126.399238
-8.550982,12,126.409256
-15.277787,104,126.492769
-8.635986,20,126.509772
-349.199342,893,127.197686
-24.720474,70,127.252209
-14.279325,59,127.298352
-17.95234,58,127.342864
-7.364114,17,127.355871
-58.858546,161,127.478394
-7.024278,12,127.487394
-16.498494,58,127.531917
-5.849736,15,127.543918
-9.622112,49,127.580918
-9.821644,25,127.600919
-14.516926,29,127.622442
-13.492939,41,127.653441
-21.216304,83,127.716973
-37.453023,146,127.830518
-13.532801,33,128.326892
-374.608336,1000,129.107756
-10.610309,26,129.126271
-41.19169,119,129.213583
-26.773893,91,129.28234
-388.035857,1000,130.521425
-43.232886,135,130.630949
-2.648804,20,130.648945
-18.844295,54,130.691951
-22.939002,84,130.758474
-8.213624,21,130.774474
-4.265867,32,130.798475
-9.29268,26,130.818483
-10.83748,22,130.835212
-322.009313,1000,131.593162
-9.694004,19,131.607169
-8.055075,18,131.622682
-21.51158,71,131.676691
-5.202901,21,131.692947
-15.584605,65,131.742471
-2.657904,14,131.753471
-12.577758,25,131.773471
-15.927831,66,131.824002
-4.75302,22,131.841808
-5.499737,17,131.855706
-9.224349,28,131.877711
-5.506268,19,131.892712
-6.356636,54,131.936234
-12.807404,29,132.410569
-9.923079,49,132.450085
-7.380689,35,132.480086
-7.87882,22,132.498087
-17.664927,40,132.530596
-16.701392,39,132.561601
-46.473978,155,132.685123
-20.56451,79,132.745563
-2.740462,20,132.762563
-7.628591,52,132.802565
-7.2124,16,132.814572
-11.559236,47,132.849271
-4.473957,15,132.860271
-18.74803,44,132.893271
-331.313831,1000,133.649711
-3.09871,31,133.674718
-8.386917,23,133.694227
-33.401701,110,133.777751
-320.697093,1000,135.02659
-21.277139,95,135.096592
-6.466,25,135.114601
-1.922358,19,135.129116
-27.854665,113,135.214125
-5.826446,15,135.225642
-7.695606,20,135.240642
-44.833879,168,135.367328
-8.147727,18,135.382328
-10.273052,39,135.411336
-25.907678,96,135.485743
-2.251726,21,135.501266
-11.96571,28,135.522789
-9.925439,26,135.543305
-5.836153,25,135.562305
-10.223137,25,135.580305
-3.56072,20,135.595306
-12.668956,32,135.619317
-301.437227,1000,136.869312
-4.456935,48,136.906314
-0.421372,16,136.919326
-291.052207,1000,137.678906
-7.66486,57,137.723429
-25.050749,153,137.83771
-3.335546,13,137.84671
-14.417101,32,137.87071
-2.907251,16,137.88371
-27.864465,96,137.955233
-18.262045,39,137.986234
-2.86048,15,137.998234
-5.663075,30,138.021242
-2.719944,15,138.032757
-2.382817,19,138.048757
-14.918484,40,138.541862
-281.611974,1000,139.324052
-7.90007,28,139.34557
-3.847457,23,139.362571
-10.907332,21,139.378571
-26.588537,109,139.459092
-25.19985,134,139.563617
-2.290252,16,139.576617
-11.809191,59,139.620626
-20.337304,121,139.714668
-16.679148,95,139.789181
-8.541933,45,139.826699
-6.615329,26,139.848899
-26.133095,68,139.901901
-14.674458,101,139.978427
-34.463471,105,140.059932
-2.440328,22,140.076937
-27.331019,178,140.677242
-3.548957,20,140.693246
-2.242761,30,140.716254
-9.10083,46,140.753771
-6.609159,40,140.785772
-21.064274,68,140.842373
-10.173506,29,140.865394
-12.554223,52,140.907462
-12.814003,62,140.954003
-5.337437,88,141.019012
-17.757245,63,141.066527
-10.360437,50,141.103528
-8.67281,28,141.124535
-3.998493,21,141.140052
-4.48158,30,141.163053
-13.964296,42,141.194053
-17.049596,72,141.248577
-6.813905,32,141.272122
-6.49469,30,141.294775
1.247886,11,141.302777
-2.815785,24,141.321782
-6.553573,18,141.335296
-16.976882,85,141.399298
-23.88647,137,141.504821
-8.649312,50,141.545342
-4.250616,17,141.559343
-10.431299,30,141.583344
-9.299242,34,141.610344
-20.005787,72,141.664863
-0.406506,44,141.699384
-256.311183,1000,142.956358
-21.907568,105,143.037893
-11.149151,61,143.081894
-5.48797,14,143.092894
-5.117137,32,143.116902
-4.231278,12,143.125901
-12.929331,112,143.207516
-2.687502,17,143.221524
-5.426435,42,143.252036
-9.093361,39,143.281559
-5.317162,61,143.327371
-4.586757,42,143.35989
-14.575831,77,143.416898
-35.424416,200,143.570939
-10.081659,66,143.623339
-21.959909,169,143.752891
-7.147997,47,143.787893
-3.737225,16,143.800893
0.421924,46,143.83852
-9.565953,27,143.859521
-17.126789,135,143.963047
-4.346155,13,143.973047
-22.337789,122,144.06757
-6.56235,38,144.097571
-9.75707,19,144.112571
-12.370811,49,144.150618
-6.921092,48,144.187172
-5.465089,26,144.207173
-22.535548,111,144.759096
-3.779257,23,144.778096
-9.939601,45,144.814102
-4.404675,14,144.82595
-19.503985,147,144.942917
-26.167911,166,145.07253
-9.85394,51,145.111214
-7.682288,19,145.125402
-3.348303,35,145.152046
-18.93886,76,145.208048
-17.942785,67,145.257658
-3.33083,93,145.328298
-4.934246,28,145.349762
-45.38665,259,145.544802
-9.606313,106,145.62671
-12.299226,80,145.688747
-13.845605,108,145.772271
-7.137529,34,145.797272
-4.04148,45,145.831792
-2.302854,24,145.850847
-13.544984,50,145.888751
-7.261208,34,145.915489
-0.09082,42,145.948012
-20.630853,64,145.99702
-11.419308,45,146.031198
-11.2248,67,146.081059
-1.351526,35,146.107518
-1.075069,43,146.141039
-8.554577,62,146.190233
-6.872854,32,146.214894
-24.130035,86,146.742535
-0.477034,30,146.766536
0.217486,76,146.826697
1.694976,15,146.839272
-8.329031,59,146.886269
-4.928985,32,146.912269
-0.867574,20,146.928289
-7.044047,20,146.943806
-3.346034,37,146.973807
-8.805603,52,147.015804
-0.096067,40,147.046963
-38.343127,136,147.14949
-5.069024,64,147.199136
-9.798089,60,147.24498
-0.482248,25,147.263987
-9.567314,65,147.31225
-201.427069,1000,148.065953
-190.544525,1000,149.302588
-3.542363,18,149.316589
-2.590735,32,149.341307
-5.466307,17,149.35431
0.212445,39,149.384865
-28.444927,197,149.529622
-9.594887,111,149.610139
-1.766883,18,149.624147
-8.383065,37,149.653654
-6.094801,44,149.689939
-1.971078,18,149.703939
-8.086928,43,149.735946
-4.470685,30,149.758462
-3.37057,14,149.769463
-6.405165,34,149.796463
-8.210923,25,149.815471
-4.518064,20,149.830719
-158.527514,1000,151.080075
-0.871427,20,151.096075
1.284497,30,151.12008
-9.459685,28,151.140728
-15.89631,65,151.189729
-4.978791,76,151.247255
-3.422622,25,151.265811
4.305177,36,151.29217
-6.051359,79,151.35058
-3.609213,17,151.363582
-2.642428,13,151.373582
-3.409709,49,151.409582
-23.599585,135,151.513101
-11.202867,71,151.565628
-5.673961,54,151.605732
-2.007205,22,151.621726
-1.807736,89,151.690513
-7.351382,43,151.723752
-1.253055,15,151.735757
-0.471275,62,151.783273
-7.395297,87,151.852881
-7.955159,94,151.923883
-1.444702,15,151.934891
-149.808557,1000,153.185095
-150.368033,1000,153.952838
5.565768,63,154.001843
-14.393554,114,154.091363
-4.728235,48,154.127376
-8.20442,60,154.173139
-4.904922,10,154.181139
-3.312785,62,154.228156
5.444351,56,154.271862
-2.575524,23,154.290866
-4.001595,13,154.301866
-1.456012,29,154.323871
-5.951299,48,154.360385
1.44114,31,154.385391
-140.471766,1000,155.607004
-8.516324,60,155.652528
-6.42148,98,155.725844
-10.963219,36,155.752377
-9.148429,98,155.825384
-5.164936,47,155.861114
-1.413898,52,155.900114
-122.724715,1000,157.134718
-0.50821,19,157.150443
2.041532,102,157.227342
-0.987973,48,157.262777
2.942385,23,157.279955
-5.875041,35,157.305956
0.789354,82,157.370481
-4.312707,260,157.564531
-1.12864,18,157.578531
-113.131719,1000,158.337193
-2.188898,17,158.349716
-2.321196,30,158.372711
-43.632356,1000,159.627805
-63.886138,1000,160.406623
2.245812,39,160.43664
-0.46082,62,160.485155
0.50468,42,160.51816
-9.240513,68,161.037269
10.495431,48,161.076791
-2.683901,14,161.087859
-1.348078,9,161.095785
-3.358097,62,161.145307
0.002058,31,161.169521
-15.921673,1000,161.950399
-5.747049,104,162.039413
-0.109198,87,162.105926
7.08251,95,162.177453
0.533159,21,162.193453
-9.471472,71,162.247973
-3.321822,34,162.275494
-11.260225,1000,163.52512
3.186731,75,163.580644
-1.081366,17,163.593645
19.373961,94,163.662167
-5.573371,35,163.689343
11.699357,144,163.803876
6.542282,30,163.826883
-1.467799,43,163.859487
-0.642387,36,163.886487
-4.218766,64,163.935496
7.687921,80,164.002014
5.236438,68,164.055553
12.24324,327,164.298382
15.259651,82,164.359813
0.447061,26,164.378955
-2.44146,31,164.403819
1.196978,27,164.42382
11.893327,124,164.516448
0.523781,23,164.534455
-2.800742,14,164.545263
1.451578,50,164.582774
7.611811,56,164.625779
15.186111,106,165.177658
13.584514,104,165.261353
34.167747,205,165.425139
7.95527,98,165.500253
0.344342,39,165.531036
-1.224865,53,165.57056
36.206496,1000,166.328988
0.33138,15,166.340996
5.087032,21,166.356513
19.689384,236,166.532762
36.797193,242,167.174751
15.384484,94,167.251263
3.9168,30,167.275798
6.629915,59,167.324375
51.673223,1000,168.094678
12.375366,79,168.155812
1.549829,26,168.174812
86.183479,1000,169.421491
0.204728,18,169.436491
18.395175,133,169.540023
11.758708,167,169.665065
5.776229,40,169.695586
0.835015,13,169.705598
5.093088,91,169.773968
10.967758,79,169.833978
71.969191,1000,170.599545
9.936222,68,170.651554
12.998212,60,170.698066
4.825881,28,170.719075
19.565027,83,171.24754
23.291812,95,171.321435
-1.614158,21,171.337435
22.30896,157,171.458542
10.704257,53,171.500544
8.738988,65,171.548549
50.084574,233,171.719328
7.774759,30,171.741335
99.361172,1000,172.50686
2.466042,40,172.536862
46.668989,188,172.680909
57.536778,225,173.310172
7.809505,44,173.346181
2.672137,15,173.357698
9.324662,45,173.393699
20.067061,63,173.443708
6.842078,39,173.474225
24.90862,180,173.613756
0.3506,40,173.643766
47.136548,155,173.758501
17.857683,64,173.806502
54.6321,272,174.012869
23.987961,114,174.097267
59.79443,263,174.298742
10.738922,47,174.333743
28.796675,153,174.451271
145.408151,1000,175.684296
41.943005,143,175.791158
4.755345,47,175.826158
26.029214,100,175.902908
24.32868,117,175.990433
19.374229,73,176.045443
1.653415,14,176.056443
3.523424,25,176.074959
21.653945,105,176.155466
13.5147,44,176.189542
11.18533,98,176.263248
20.87244,105,176.342766
20.555993,124,176.43728
24.87322,112,176.524754
9.140157,28,176.545762
78.061044,325,176.793331
63.099609,202,177.41196
10.406276,51,177.451465
36.329509,114,177.536984
31.311579,90,177.606508
50.331246,215,177.768077
12.90106,50,177.805078
36.350637,130,177.899826
20.729704,100,177.974349
4.785653,25,177.992348
15.092414,91,178.059359
51.30556,179,178.190401
9.380212,46,178.225402
42.530496,170,178.355485
102.729638,398,178.653607
22.203028,102,178.730116
18.98237,57,178.777647
56.350938,190,179.414678
35.163491,159,179.545207
16.33944,63,179.597728
13.631573,69,179.651237
188.187869,1000,180.412668
47.547358,192,180.5582
13.652265,45,180.593992
32.209657,119,180.687511
56.959746,261,180.890728
30.558401,133,181.450858
14.998591,63,181.501556
35.780009,143,181.617068
9.965643,27,181.639588
22.891386,77,181.700172
20.474848,91,181.771853
9.686781,41,181.803923
40.479817,156,181.920292
57.436206,260,182.113121
0.611179,26,182.13312
5.448927,18,182.146127
16.309655,37,182.174496
217.781198,1000,182.95323
44.260313,151,183.537174
4.229403,26,183.558185
32.199145,92,183.632697
23.258461,80,183.697728
219.078304,1000,184.459514
17.139476,56,184.502031
0.599418,14,184.51303
26.418376,101,184.587343
23.850673,92,184.658347
247.669644,1000,185.899631
77.223398,222,186.066162
13.528125,42,186.096905
57.256638,225,186.26654
23.243008,67,186.316641
8.089447,50,186.356653
75.429096,247,186.547329
209.365127,655,187.505326
43.316458,133,187.611846
18.848187,72,187.669377
11.929452,27,187.691385
93.191587,266,187.896395
259.377246,1000,188.659703
50.119168,121,188.752224
272.342008,1000,189.977109
39.61395,90,190.045108
44.254977,98,190.118639
16.906683,49,190.155637
75.718773,198,190.305953
7.868276,33,190.330952
6.311191,17,190.344028
144.529408,391,190.644523
2.210329,19,190.65853
291.955797,1000,191.890733
207.257568,588,192.33059
76.768482,238,192.514636
245.972003,662,193.025674
119.25762,333,193.742083
289.16269,1000,194.519302
42.74431,129,194.615822
54.734728,183,194.752351
26.216229,70,194.803873
65.612541,179,194.939479
38.705813,114,195.026
150.766648,390,195.784202
102.329468,218,195.949548
117.347792,265,196.148575
172.382364,418,196.468289
25.016763,86,196.534809
94.4547,286,196.754855
33.976158,88,196.819958
45.169571,97,196.892571
31.713843,83,196.955573
63.95636,175,197.088618
148.784491,374,197.838581
48.480146,114,197.930878
33.229056,84,197.996408
47.150867,132,198.096934
303.520872,1000,198.859185
12.959163,30,198.884271
18.674788,44,198.918272
115.008114,264,199.124349
104.599619,261,199.781152
25.725971,61,199.829153
23.49706,67,199.880743
20.728589,48,199.918741
171.372646,400,200.219295
20.153722,65,200.268297
30.951405,82,200.328084
21.098239,40,200.359086
37.583822,83,200.420609
346.086811,813,201.033844
343.053188,1000,202.284792
20.106431,60,202.330997
134.91215,315,202.567055
56.864717,155,202.687093
328.228069,1000,203.921693
146.932062,326,204.17249
112.047454,277,204.383286
21.135207,63,204.431287
33.953009,79,204.489752
100.633134,214,204.653278
106.484722,249,204.84433
201.969836,491,205.224477
108.126669,257,205.894361
128.280079,297,206.135489
167.780848,388,206.431141
173.354292,394,206.724587
215.846295,521,207.114647
11.414648,24,207.132648
45.505939,115,207.21974
402.83911,821,208.304425
46.287835,115,208.390947
23.676922,55,208.431948
70.5808,165,208.554474
122.383587,300,208.784535
85.036446,182,208.919759
177.579467,397,209.217935
219.325964,465,210.039704
25.642424,52,210.08171
12.399289,24,210.101217
131.671993,265,210.305114
25.953543,59,210.350044
379.652467,1000,211.120616
161.519919,366,211.402898
141.377195,304,212.10184
164.245319,345,212.36962
464.76371,1000,213.123849
289.913886,616,214.046269
97.809927,211,214.215955
100.357032,230,214.393137
344.103234,740,214.963938
157.947998,338,215.226022
3.150528,17,215.240027
280.920664,585,216.154779
78.03973,142,216.275175
409.281381,1000,217.102056
33.588965,73,217.163161
20.875471,38,217.193877
23.910962,53,217.237873
436.825489,1000,218.473432
413.16291,1000,219.238673
26.613223,55,219.280221
445.562682,1000,220.542403
478.151441,1000,221.302521
253.289722,489,221.705079
125.175283,237,222.396255
55.40501,92,222.473261
91.859412,183,222.618624
56.85894,116,222.707034
46.819867,98,222.781855
427.335312,1000,223.54071
10.483303,24,223.559715
122.034531,222,223.727059
17.596486,36,223.755058
87.13693,174,224.396086
156.875703,290,224.632841
531.432457,1000,225.386613
26.644167,53,225.42712
453.19078,1000,226.656008
151.921676,287,226.876486
21.455601,46,226.912017
174.010424,347,227.173404
458.00601,1000,228.404784
134.095188,260,228.616842
42.409363,87,228.68584
533.144689,1000,229.466638
491.581916,1000,230.70577
544.059268,984,231.466517
260.558217,467,231.831412
156.219858,285,232.525782
559.150454,1000,233.304625
264.65838,452,233.656706
561.579016,1000,234.899786
561.036264,1000,235.655178
499.538044,1000,236.876102
483.610481,1000,237.636839
577.609544,1000,238.874971
283.781776,491,239.251684
589.753281,1000,240.02651
18.205123,36,240.05451
278.119102,452,240.863652
461.713085,754,241.426794
163.202636,245,241.616469
335.902666,578,242.06131
45.929375,66,242.112317
307.951584,514,242.964442
595.523745,1000,243.730297
519.166392,861,244.878871
474.685048,725,245.445379
23.841758,51,245.48338
521.790069,1000,246.249131
269.77507,458,247.066022
528.066382,875,247.727767
44.300543,78,247.787767
35.581333,65,247.839291
342.99906,564,248.270761
115.18517,192,248.877311
579.037503,1000,249.660072
597.120093,1000,256.996573
543.72591,1000,257.750377
626.886483,1000,259.015867
521.914296,1000,259.794459
154.718181,235,259.974714
67.410002,105,260.055243
659.24795,1000,261.279809
655.609211,1000,262.040737
645.588799,1000,263.267586
549.950449,1000,264.039294
182.283321,280,264.2556
634.360182,1000,265.487592
453.968649,682,266.005289
605.834584,1000,267.217902
680.421707,1000,267.993509
657.440706,1000,269.219284
194.66592,290,269.445164
160.485743,236,269.624831
657.798987,1000,270.368411
37.830383,58,270.414415
687.626881,1000,271.646452
654.541664,1000,272.409752
670.57454,1000,273.66099
438.780814,626,274.138893
688.250072,1000,275.378704
638.186533,1000,276.147745
679.701184,1000,277.366615
155.817379,208,277.530128
677.332501,1000,278.286557
443.600035,666,278.80028
683.006946,1000,280.032928
509.936704,748,280.602294
688.493075,1000,281.820986
76.639979,101,281.896209
60.001551,76,281.953464
612.863055,1000,282.712541
710.058869,1000,283.944536
656.449926,970,284.685892
675.574964,1000,285.928396
704.499556,1000,286.686524
687.449139,1000,287.925903
683.538074,1000,288.680849
711.686203,1000,289.937128
738.709106,1000,290.692249
699.998246,1000,291.959135
724.363954,1000,292.718296
603.379307,828,293.827814
731.820115,1000,294.596016
614.357374,1000,295.802367
136.039395,192,295.960438
727.749195,1000,296.725494
706.824866,1000,297.949032
690.897061,1000,298.70185
724.339307,1000,299.91763
100.037007,133,300.021161
727.00114,1000,300.765173
115.588949,162,300.88922
732.975351,1000,302.126758
649.444568,1000,302.889117
694.632827,920,304.062179
510.442809,676,304.568335
735.62217,1000,305.756472
309.074709,400,306.069987
726.221796,999,306.821899
749.732088,1000,308.053403
735.541181,1000,308.828618
337.013033,423,309.152427
724.167563,1000,310.410512
759.978389,1000,311.164518
767.896775,1000,312.415023
679.923539,1000,313.157721
613.209143,820,314.255733
756.21147,1000,315.008493
239.808768,313,315.247545
403.668392,526,316.102638
447.061857,599,316.568087
199.530859,260,316.759097
759.586235,1000,317.957423
788.116347,1000,318.731878
730.704379,1000,319.967462
756.170882,1000,320.759295
776.871616,1000,321.994136
786.122054,1000,322.774584
746.715786,1000,323.980341
351.103949,448,324.349885
715.865438,1000,325.129071
454.874456,573,325.562597
759.52185,1000,326.817828
793.364178,1000,327.568661
792.119325,1000,328.816652
792.871271,1000,329.576299
803.838949,1000,330.824287
787.851437,1000,331.56201
756.42684,1000,332.879543
784.870046,1000,333.641572
77.367265,115,333.732103
788.566951,1000,334.978935
811.552574,1000,335.724763
775.742136,1000,336.98885
801.179646,1000,337.739947
798.538298,1000,339.009512
756.125128,1000,339.754382
822.066999,1000,340.999909
819.226862,1000,341.752849
801.362339,1000,343.003123
760.99862,1000,343.766431
771.651561,1000,345.0142
841.356528,1000,345.790267
856.631768,1000,347.063603
823.866916,1000,347.828192
573.866243,677,348.830986
752.32752,1000,349.61242
834.361312,1000,350.844945
809.872454,1000,351.628467
856.728682,1000,352.87661
801.728007,1000,353.673008
345.217932,415,353.986565
147.575709,170,354.110325
790.09682,1000,355.360188
878.463471,1000,356.119415
860.665413,1000,357.360787
836.046741,1000,358.119815
855.66347,1000,359.38821
809.033327,1000,360.151897
867.860753,1000,361.399259
835.114869,1000,362.172196
795.024954,1000,363.420355
845.197047,1000,364.187085
338.025365,411,364.499141
862.122553,1000,365.735729
845.659475,1000,366.514918
805.251721,1000,367.760319
74.368423,88,367.82933
163.337548,190,367.979465
856.503108,1000,369.215616
846.863165,1000,370.04115
877.692417,1000,370.80356
861.552444,1000,372.050296
745.457998,864,372.70465
848.769139,1000,373.957177
780.94247,904,374.644786
868.359719,1000,375.891593
872.014171,1000,376.643327
864.783003,1000,377.91626
856.58026,1000,378.695168
836.059522,1000,379.96929
849.394674,1000,380.742813
894.272112,1000,382.003722
795.166243,1000,382.77958
242.745336,271,382.983065
902.235417,1000,384.234036
876.994775,1000,384.988894
86.318669,104,385.067682
841.571717,1000,386.321715
306.196067,348,386.582858
899.3779,1000,387.807373
739.153723,1000,388.576178
904.798439,1000,389.778431
887.863213,1000,390.564069
903.15424,1000,391.770912
609.881523,680,392.298819
933.487098,1000,393.058483
877.573093,1000,394.291084
917.499924,1000,395.039567
897.363737,1000,396.286243
923.514871,1000,397.053473
217.927308,237,397.233009
92.862272,108,397.315616
909.007009,1000,398.556205
888.133557,1000,399.313455
884.371861,1000,400.564198
898.391128,1000,401.322235
923.519981,1000,402.558061
889.522701,1000,403.33439
48.465464,58,403.379919
892.013072,1000,404.90982
151.247378,170,405.052457
897.969156,1000,405.910715
861.351999,1000,407.468547
204.773732,237,407.710894
910.309678,1000,409.295444
926.568367,1000,410.194417
529.063836,608,410.800305
840.473149,1000,412.283258
938.27463,1000,413.150662
916.178434,1000,414.556979
904.692979,1000,415.389088
930.589987,1000,416.746178
944.267973,1000,417.623862
753.243084,1000,418.967215
947.485642,1000,419.815823
911.039507,1000,421.179602
942.314591,1000,422.045927
920.230213,1000,423.385084
940.554946,1000,424.216369
