#{"t_start": 1787237925.0067215, "env_id": "Ant-v5"}
r,l,t
42.11628,59,179.164835
42.543404,102,179.239351
-25.05799,23,179.25735
20.021791,33,179.281537
11.116403,72,179.334538
9.424049,54,179.374064
-3.176935,22,179.390065
11.682972,20,179.406065
16.281468,51,179.918606
1.817617,15,179.929606
47.240935,105,180.015655
4.816302,60,180.062277
-206.108485,1000,180.803286
7.381265,40,180.834285
-39.697227,78,180.890809
-74.024553,98,180.963817
28.080667,93,181.032421
1.501173,13,181.042421
-3.539306,43,181.076944
-79.04447,55,181.118945
15.578131,135,181.220472
10.515823,18,181.233472
8.451931,25,181.252472
-17.285545,23,181.268479
-198.159186,1000,182.468783
-9.374516,31,182.493298
9.066952,13,182.503299
-0.60528,9,182.510298
0.693078,23,182.528299
10.111415,87,182.593732
10.416342,63,182.640733
21.995582,40,182.670743
1.537178,41,182.700363
-9.980634,10,182.708363
35.331696,93,182.776888
5.876744,32,182.800888
-8.416964,55,182.840888
-4.92093,41,182.871895
-5.495955,53,182.910502
19.276165,104,182.989022
8.75756,28,183.010029
28.153759,43,183.041128
-7.818945,35,183.066134
2.000991,75,183.121651
-13.495823,63,183.168658
-139.865274,1000,184.384554
0.683034,17,184.396557
-2.867037,61,184.439559
2.216321,7,184.444559
2.351649,13,184.454557
-0.141813,59,184.497084
40.310167,38,184.526085
66.074145,97,184.596706
10.137793,38,184.623706
45.834331,91,184.69023
32.943196,45,184.722231
-15.520568,49,184.759232
-7.560471,28,184.779759
-138.245876,1000,185.983629
-24.905728,37,186.012635
-27.191769,24,186.030383
32.440921,181,186.161628
3.222211,20,186.17764
41.680669,42,186.207165
-14.341239,93,186.271175
-2.046752,21,186.286695
-11.752696,126,186.376703
4.582071,38,186.403033
-1.905486,46,186.435031
-34.846682,49,186.468048
30.36678,52,186.506558
-30.595813,79,186.563564
-14.168759,39,186.592196
6.728857,39,186.622199
7.744154,20,186.638198
-133.847445,1000,187.860401
18.27091,69,187.91492
2.501117,13,187.924917
-29.577121,60,187.968929
13.795286,40,187.999458
-1.256276,25,188.017974
-0.036647,14,188.030574
10.044243,13,188.04157
0.966827,19,188.056573
25.822156,62,188.103091
-3.297431,13,188.113091
-55.743165,91,188.182625
36.478001,114,188.267633
40.865941,116,188.349153
-12.223655,42,188.378674
8.719606,33,188.402683
22.624728,33,188.425683
-8.663376,34,188.451684
3.271715,14,188.463168
13.554579,248,188.642339
-7.402511,37,188.672907
-4.825284,16,188.684421
2.182065,27,188.704422
-4.643813,34,188.729424
1.011533,14,188.739424
6.507565,41,188.770432
-5.444418,16,188.782949
1.141173,48,188.81695
8.766989,56,188.85895
27.496906,79,188.914577
20.257414,41,188.943577
16.566396,176,189.074229
5.3536,54,189.114745
-12.899669,72,189.169752
-9.611246,19,189.184269
25.808922,37,189.21327
10.600722,39,189.25227
-11.638897,22,189.268278
21.023203,92,189.381325
-8.878232,15,189.399325
9.953637,21,189.417325
59.998537,104,189.961503
11.281111,71,190.016126
58.56942,96,190.089664
13.717072,25,190.10867
-17.066869,19,190.12367
-20.090947,163,190.250203
-13.206851,23,190.267212
20.674935,52,190.305729
1.734237,18,190.31873
2.905979,48,190.35473
1.667151,14,190.36473
0.074904,19,190.381257
-0.834958,8,190.387257
-1.959006,66,190.436258
27.273909,98,190.508782
12.733807,37,190.536783
8.893316,25,190.55579
-154.515552,1000,191.281218
0.316917,41,191.311217
7.099437,83,191.374225
-2.628813,21,191.38874
-13.792439,28,191.913697
30.406801,57,191.957695
13.93246,47,191.994208
-101.532819,1000,192.732605
-37.962171,145,192.839132
-3.394316,18,192.852132
76.121561,67,192.90043
4.65423,14,192.911428
-4.877908,48,192.94643
0.814663,19,192.960429
36.795535,57,193.000964
21.958714,27,193.020483
24.446654,102,193.095587
7.150457,55,193.136588
0.483106,26,193.155649
1.482013,22,193.171657
17.501709,44,193.204176
13.542934,46,193.237176
-3.262558,53,193.275184
-0.255233,23,193.292701
5.022075,15,193.303702
16.969578,38,193.331702
-5.346353,121,193.87212
52.66191,142,193.983343
6.916478,70,194.040452
35.253131,65,194.087981
31.285194,75,194.141982
14.947274,97,194.212439
65.663318,100,194.283604
-6.553056,115,194.363606
1.127108,23,194.380613
-3.512101,61,194.422764
6.246929,20,194.436765
0.762841,42,194.465765
49.956509,74,194.519294
1.97363,13,194.530294
12.996153,73,194.583959
41.458656,125,194.678915
-66.583565,1000,195.893409
6.117088,27,195.914409
-12.73095,14,195.92541
5.810822,42,195.95741
24.900721,56,195.999941
32.273722,73,196.057029
36.925946,52,196.096466
3.579233,32,196.119464
17.419555,34,196.147466
31.918081,22,196.165466
28.861613,69,196.214987
-19.345341,58,196.257988
-83.231022,1000,196.982643
19.509189,72,197.034388
7.349255,13,197.043389
-21.041778,81,197.104919
-5.483004,31,197.126919
-0.041853,12,197.135919
19.832958,49,197.171926
6.415846,22,197.188442
-1.326685,14,197.198442
-17.675904,127,197.289965
-55.16594,216,197.903815
-9.276542,81,197.963813
5.654213,50,198.002349
1.432164,20,198.017867
-2.15521,7,198.022867
-4.16464,15,198.034489
2.28014,76,198.089018
21.663013,35,198.115018
-54.907496,1000,198.864274
11.255576,42,198.895797
-24.90508,1000,200.109642
25.268079,57,200.154643
8.883121,18,200.168643
2.344072,26,200.187688
-11.718992,28,200.208688
3.456844,64,200.252688
13.303144,122,200.341216
34.401318,48,200.375224
8.586922,38,200.40174
-1.858341,14,200.411741
7.918476,12,200.420741
16.165745,30,200.444741
9.163408,35,200.470741
-22.851091,77,200.528266
-24.106203,1000,201.257234
5.699936,19,201.271234
30.696915,1000,202.456172
9.362705,69,202.505696
7.867023,33,202.527696
-3.512321,52,202.564705
13.769317,29,202.584793
21.04661,34,202.609312
9.818565,90,202.675322
3.084685,886,203.787176
27.617598,67,203.838693
19.631852,53,203.8777
22.191255,59,203.922324
9.109067,21,203.937324
20.111657,167,204.063201
-99.086886,1000,204.801538
7.763893,87,204.86454
18.908126,46,204.898158
-6.863408,59,204.94216
9.554378,36,204.968158
3.559133,62,205.014196
18.58168,24,205.031785
-23.791853,1000,206.208826
4.877656,50,206.244827
-11.845479,83,206.304349
-43.942467,1000,207.033321
16.639904,24,207.051321
10.213678,75,207.104845
-3.188935,13,207.114845
-6.195733,97,207.647614
28.877777,1000,208.392716
-5.704845,92,208.464666
23.453954,30,208.485682
22.506084,91,208.5512
16.277211,106,208.626831
13.309255,42,208.658832
-6.609577,28,208.679841
37.169811,1000,209.880696
19.786369,72,209.934534
57.696685,36,209.960535
37.784614,30,209.982543
22.850074,34,210.00707
-28.659556,168,210.123311
50.503397,77,210.175313
22.464982,32,210.197845
33.35816,84,210.255847
-14.32319,36,210.282858
16.095467,32,210.306376
-26.553138,144,210.408487
45.767004,109,210.485495
43.118293,1000,211.688087
100.134508,1000,212.435641
20.437581,96,212.506163
-2.256224,97,212.577005
-3.888439,76,212.633142
81.636737,98,212.70567
-3.060853,28,212.72667
-6.714821,15,212.737674
30.792767,88,212.804194
-4.711341,71,212.856194
29.423841,34,212.881359
-0.120497,67,212.930645
65.226797,242,213.549641
13.400215,16,213.562656
-1.191331,87,213.627261
44.30284,139,213.737828
-4.292198,13,213.74783
-4.351675,46,213.780837
62.244164,1000,214.514771
-11.734033,29,214.536772
13.19013,49,214.573781
75.34583,74,214.62745
-1.289432,97,214.700975
46.6375,38,214.728975
29.236336,57,214.771978
-69.996516,190,214.910154
11.880097,42,214.941155
-7.124608,90,215.012698
-11.663922,17,215.02581
5.524181,14,215.036811
37.99672,76,215.5324
22.410411,155,215.654263
3.042673,21,215.671267
10.47541,34,215.698299
-48.910936,241,215.879412
12.559455,23,215.896456
-2.535779,34,215.923048
56.650788,200,216.063715
95.796981,176,216.197904
49.485725,110,216.278904
30.201903,70,216.331431
37.551996,107,216.410958
-1.960227,84,216.471958
32.422629,66,216.520483
50.141955,1000,217.762549
-57.481554,1000,218.486878
18.78977,43,218.5174
38.029349,83,218.579925
-6.399868,63,218.625045
24.876353,83,218.685052
8.113596,13,218.695053
-0.409323,7,218.700569
-7.632171,52,218.738569
4.89449,49,218.77357
-5.694973,85,218.835094
14.435647,31,218.857095
27.048519,53,218.897125
4.150637,108,218.973747
1.221224,34,218.998271
43.67193,73,219.507047
202.194957,1000,220.256879
23.443186,50,220.294888
78.861943,104,220.369406
44.08258,1000,221.577671
52.445051,53,221.61829
-0.418385,19,221.633294
103.421676,1000,222.359336
33.871315,67,222.40786
5.342049,98,222.47886
-25.88773,65,222.527388
103.674268,133,222.625689
42.347525,51,222.663689
54.710058,129,222.757214
28.120988,43,222.788222
13.118857,88,222.851739
153.61975,1000,224.047813
50.624124,1000,224.790596
36.399207,70,224.843115
2.851204,18,224.856116
-8.821251,106,224.933236
-0.868269,17,225.402992
-1.669595,25,225.421992
-6.127711,35,225.449993
-24.13988,117,225.538525
13.426917,75,225.592771
59.865336,140,225.697941
11.277389,36,225.724057
52.648595,79,225.781058
8.162763,17,225.794065
-2.539066,50,225.829581
165.846948,1000,226.550775
64.189861,205,226.700422
61.017038,277,227.347517
-15.292647,25,227.366518
259.885529,1000,228.11191
30.344301,101,228.184911
12.784328,121,228.272435
92.332763,1000,229.466491
78.365276,113,229.554012
23.742698,23,229.572022
5.063572,8,229.578023
11.833875,37,229.604614
35.042622,27,229.625624
22.551599,55,229.666634
34.654639,102,229.741282
53.828648,137,229.838816
-12.153883,560,230.23718
26.795323,37,230.26518
33.605052,66,230.312708
-1.167838,18,230.325708
10.923496,43,230.356709
35.253352,26,230.376709
-15.836714,67,230.457234
194.224343,1000,231.648055
75.461068,140,231.757727
52.003958,47,231.794736
9.935048,64,231.840257
5.083253,31,231.86226
28.996854,20,231.876256
53.753547,57,231.917518
-2.152755,19,231.931683
14.754508,39,231.959687
72.928462,99,232.029021
85.218931,125,232.121546
7.927648,29,232.144547
38.505028,31,232.167547
-2.072629,40,232.197556
14.261888,111,232.281074
31.810426,181,232.422093
2.858992,10,232.431026
62.149667,101,232.510386
8.69373,21,232.527384
-0.721363,26,232.547385
9.437715,41,232.579395
55.251345,67,232.627999
34.642646,62,232.673999
156.147988,1000,233.910686
6.509802,17,233.922686
42.835931,47,233.955688
61.358448,180,234.093082
44.561067,105,234.172603
9.806667,37,234.201613
15.029319,46,234.235129
66.678219,143,234.349465
22.725974,60,234.399267
10.757667,124,234.504791
4.393973,138,234.612812
-27.729659,87,234.683812
20.37497,17,234.69782
3.303869,22,234.715332
47.908722,165,234.841858
136.636393,1000,236.082465
-5.458247,30,236.105473
36.455723,27,236.126994
20.245359,78,236.185995
164.918412,1000,237.390675
128.403058,1000,238.137001
36.586677,207,238.287528
25.049251,31,238.309535
-26.526095,119,238.398062
-0.779066,20,238.412579
179.02144,1000,239.625229
50.374675,127,239.723245
21.225745,17,239.736244
236.482013,1000,240.484134
261.133927,1000,241.684973
33.321314,80,241.7435
-13.359161,129,241.839034
40.480537,44,241.871025
44.855084,116,241.953557
8.43823,20,241.967562
22.095554,40,241.995035
-16.24232,78,242.049269
20.668485,39,242.07627
1.33838,14,242.086269
55.751927,79,242.140803
296.795121,606,242.579919
36.06594,123,242.668859
121.823696,222,243.272838
-6.092514,33,243.297839
95.731849,224,243.471891
78.731285,138,243.572439
45.481058,267,243.773188
48.390919,64,243.835711
20.492938,107,243.923244
3.805732,32,243.945244
68.664834,143,244.048388
0.681966,21,244.064388
28.736176,40,244.093388
129.484969,132,244.185912
114.402604,252,244.36497
126.219389,153,244.475493
114.324157,207,244.624643
136.937465,154,244.73517
45.811105,198,245.330036
35.6246,73,245.388037
81.999771,332,245.63445
49.470431,114,245.717154
2.230133,26,245.737154
79.856858,95,245.80516
60.194329,89,245.866864
94.37893,198,246.006385
207.634366,400,246.303595
87.30614,143,246.40912
12.887076,35,246.434636
32.238196,44,246.467637
278.218438,1000,247.650892
247.450275,1000,248.385777
26.260643,27,248.405786
17.445479,83,248.465093
15.687876,57,248.507125
4.031791,19,248.520645
25.107263,22,248.535645
31.252983,68,248.586654
61.189226,176,251.772723
15.558931,158,251.902774
145.551669,158,252.027549
12.199904,84,252.095549
77.444809,175,252.251599
85.034806,188,252.403743
131.67091,159,252.52879
26.977698,111,252.61816
14.123703,30,252.642675
89.313132,461,252.985571
77.061831,61,253.029984
-1.68676,153,253.141507
40.834882,58,253.182507
4.388181,14,253.193507
13.35873,24,253.211515
7.292121,107,253.29403
252.526771,1000,254.477292
26.13091,99,254.549819
104.26698,79,254.606958
25.731772,78,254.66348
65.76374,95,254.733002
24.141886,29,254.754003
26.120874,72,254.809012
86.46209,392,255.100765
49.95183,103,255.178292
12.903379,78,255.237821
54.798356,70,255.291822
27.613108,36,255.318829
13.224679,34,255.812341
114.89393,274,256.013392
28.698087,65,256.061038
28.676257,31,256.08304
183.097573,382,256.365424
152.609053,1000,257.099288
292.551981,1000,258.278109
59.730658,66,258.325634
55.297286,157,258.439157
278.297012,1000,259.220224
17.887615,71,259.27474
290.582674,1000,260.484429
9.366217,34,260.509429
26.149773,52,260.545952
7.793931,34,260.571952
73.153284,249,260.788123
-2.423003,20,260.802124
237.434268,1000,261.984368
259.474319,1000,262.721511
25.363157,26,262.743028
8.953961,51,262.781028
56.855764,191,262.919559
12.832532,25,262.940079
282.839035,1000,264.157394
19.205247,55,264.198397
126.370894,292,264.410072
54.828667,79,264.468596
70.933513,181,264.616269
72.349656,95,264.695787
-8.35882,40,264.727795
27.966186,60,264.777318
41.470896,78,264.840841
23.412834,45,264.876841
110.85133,516,265.257182
26.997538,79,265.752774
7.176868,46,265.787776
-8.052245,24,265.804778
40.635997,45,265.841308
315.868543,1000,266.591829
102.331584,134,266.696468
255.72059,459,267.033108
83.603895,122,267.122333
61.253914,66,267.169849
299.723192,578,268.087923
104.766108,308,268.315985
15.887496,84,268.380516
307.048047,1000,269.11763
26.344019,75,269.175148
7.135604,110,269.254677
117.540775,131,269.815557
85.306205,113,269.90067
27.224115,64,269.949779
31.765031,121,270.039612
29.228115,39,270.067904
-0.940636,17,270.0809
3.081795,13,270.089901
45.130174,65,270.140514
16.795194,35,270.170514
347.363365,1000,270.914931
19.919943,30,270.944458
68.838623,104,271.01951
30.91211,58,271.06164
55.618075,61,271.110642
12.528214,116,271.197363
296.554748,1000,272.38713
274.863706,1000,273.132715
140.390733,210,273.736195
355.509477,1000,274.47601
46.276238,72,274.528016
224.423231,366,274.799548
-3.448173,180,274.928187
55.278364,49,274.963708
343.943102,1000,276.173022
378.115897,1000,276.903206
38.533322,66,276.952789
11.540412,25,276.971788
32.795476,70,277.022932
13.827763,36,277.04845
379.678995,1000,278.248538
114.470732,124,278.349068
1.678095,17,278.361068
4.051364,35,278.386067
-0.773513,72,278.437596
361.318414,529,278.827815
108.696831,176,278.954952
53.806126,119,279.039579
136.793594,182,279.630478
33.545244,160,279.756043
316.978858,1000,280.489236
74.585671,105,280.564765
24.192399,308,280.790304
394.455068,1000,282.025339
29.070788,61,282.074461
412.863069,1000,282.814247
31.072486,52,282.850775
178.58142,277,283.048937
7.051955,15,283.058939
13.603223,97,283.582911
56.563514,188,283.732658
90.587659,112,283.819175
150.615739,226,283.985244
318.465161,453,284.315586
113.639589,251,284.489655
119.836925,141,284.590189
47.518214,54,284.631327
27.82268,33,284.655844
190.188547,410,284.952024
65.57246,107,285.028155
270.439665,408,285.774611
129.573488,96,285.849125
37.685938,40,285.878126
491.955786,1000,286.613076
36.11639,85,286.675601
97.429104,163,286.79613
286.964545,438,287.554439
414.825685,1000,288.311487
105.728297,82,288.370017
113.897773,141,288.473853
44.56389,38,288.500649
102.108569,170,288.623295
116.170402,108,288.70182
0.195123,20,288.716821
85.918155,241,288.890871
21.771995,48,288.926873
192.310214,475,289.726783
154.239119,279,289.928924
88.112421,133,290.025509
290.859694,397,290.307674
107.056452,146,290.418898
256.910405,473,290.76711
476.934212,1000,291.94609
109.027133,206,292.097451
62.095063,74,292.149538
249.882905,460,292.48372
41.998553,50,292.521718
27.56639,54,292.565657
28.68835,27,292.589992
179.007835,242,292.777734
20.691149,35,292.805734
182.913842,301,293.487269
45.901659,43,293.5199
-3.213836,16,293.533906
74.496397,84,293.599432
41.408096,88,293.66871
433.836528,1000,294.404657
96.422944,101,294.480107
139.71718,173,294.604373
490.202206,1000,295.819952
70.205901,253,296.020194
30.068564,27,296.039793
27.891698,126,296.13331
19.166189,25,296.151833
27.315129,26,296.170933
6.409196,520,296.551034
15.881513,23,296.568034
30.106462,43,296.60004
372.083905,1000,297.82494
28.722144,25,297.84395
278.082553,340,298.090365
271.96389,389,298.365948
357.940633,1000,299.59038
38.517701,53,299.632444
14.319947,71,299.684977
289.14678,1000,300.438446
58.551183,67,300.487964
125.254927,253,300.675164
111.960857,236,300.847698
4.446956,42,301.311433
157.559993,209,301.470105
333.822639,1000,302.216226
27.754507,59,302.258753
21.055357,36,302.285753
501.09028,891,303.383104
35.112783,64,303.430103
50.695826,66,303.479636
257.394112,649,303.96866
21.593351,34,303.995658
48.412166,81,304.057895
433.606492,1000,305.246775
45.865884,109,305.329295
396.368752,1000,306.065552
454.455301,1000,307.17885
56.754611,96,307.245862
154.849313,128,307.336318
55.875676,118,307.421844
392.980927,1000,308.140154
77.76462,218,308.292209
37.489433,45,308.32221
139.990537,291,308.521392
232.30643,435,309.233397
450.720995,1000,309.942473
173.728516,437,310.272748
139.531161,307,310.965241
113.708478,200,311.121706
70.976766,78,311.185231
125.592207,151,311.303756
368.478,1000,312.070761
84.478942,137,312.164284
587.441623,1000,313.226741
623.229114,1000,313.890243
67.476678,64,313.933244
475.890973,1000,314.981068
211.641384,560,315.361355
488.378432,1000,316.417005
435.544013,1000,317.080081
154.942682,222,317.226611
27.911364,52,317.260621
254.01201,458,317.562194
202.939078,247,318.108967
449.767974,1000,318.774822
70.013341,197,318.905347
30.609387,46,318.936351
48.338119,57,318.973873
125.617907,183,319.09629
30.099308,62,319.137287
44.936047,394,319.399872
516.9179,1000,320.45264
8.673892,112,320.527168
472.288941,1000,321.195364
438.102087,709,322.04742
713.978902,1000,322.711614
515.072561,1000,323.757409
269.372541,507,324.095435
449.305372,1000,325.146868
46.695851,72,325.195396
129.738737,173,325.310164
244.602711,392,325.570396
194.828648,232,325.725816
623.892556,1000,326.391371
519.891617,1000,327.454097
462.160324,1000,328.123965
88.526595,154,328.618084
47.899359,63,328.660658
105.155882,171,328.776188
32.732078,35,328.800706
48.994292,42,328.828706
446.773028,1000,329.499621
143.480205,253,329.669415
132.540951,173,329.784381
3.539249,29,329.804382
138.907315,159,329.909668
537.038629,1000,330.959459
12.24438,25,330.976465
99.736466,147,331.074094
541.069699,1000,332.131396
91.706342,157,332.236921
242.916315,437,332.529489
49.122633,70,332.577498
22.182093,57,332.616019
54.051345,100,332.68427
534.232629,1000,333.352852
150.471465,251,333.923646
452.924657,1000,334.594611
74.364983,92,334.655881
448.160125,1000,335.700936
65.366725,289,335.896511
37.884845,37,335.922088
72.45225,92,335.983095
351.935633,449,336.279902
475.750546,1000,336.944766
228.969293,296,337.514993
124.067532,257,337.68512
15.737105,32,337.705639
18.763078,44,337.73564
30.278668,86,337.795164
103.286897,114,337.871173
140.165097,212,338.013222
551.127564,1000,338.68197
385.76986,419,339.346802
145.489358,147,339.444325
85.581321,69,339.490848
540.194301,1000,340.155826
296.516937,576,340.919293
155.800343,170,341.033892
494.726511,1000,341.69977
247.118251,323,341.913541
177.133019,329,342.131649
53.308863,65,342.174657
16.02525,25,342.191172
88.487732,120,342.647331
115.105836,143,342.742855
30.625145,30,342.762856
547.063575,1000,343.425109
159.949297,267,343.600155
94.618563,224,343.748173
548.648786,1000,344.797336
498.86475,1000,345.466564
643.552972,1000,346.522954
58.802383,79,346.575955
23.514318,68,346.621483
496.332381,1000,347.287939
630.954108,1000,348.332705
569.882614,1000,348.998797
171.088889,269,349.178511
539.928371,1000,350.232115
141.618226,141,350.326474
229.68458,322,350.541127
91.321714,143,350.636939
569.244504,1000,351.693865
110.085586,229,351.847102
333.484335,448,352.144992
426.375967,1000,353.192302
73.147098,90,353.252126
80.661943,118,353.33065
251.260975,222,353.47917
524.901059,1000,354.143601
575.272668,1000,355.184942
205.808805,349,355.416752
67.251149,78,355.468753
210.392775,293,355.663249
445.477042,1000,356.716234
105.550582,134,356.807759
484.581251,1000,357.472141
132.437309,205,357.607189
573.915261,1000,358.646801
22.226607,32,358.668801
503.576469,1000,359.329616
60.141253,124,359.41114
624.146149,1000,360.455875
46.882822,66,360.498884
127.958669,133,360.588404
106.284186,143,360.683166
642.767066,830,361.233538
208.247306,190,361.359119
381.233972,487,362.066232
581.598957,887,362.657593
122.817673,160,362.765117
114.830328,237,362.922253
443.605383,611,363.70678
265.523309,273,363.891607
690.336639,1000,364.558019
763.67118,1000,365.600307
556.337682,1000,366.262423
382.7251,1000,367.313779
559.403845,1000,367.977217
338.59477,479,368.292027
58.181131,129,368.37655
558.54192,1000,369.429324
86.032547,129,369.515846
205.690478,293,369.708895
685.528868,1000,370.7649
797.942874,1000,371.431762
577.579336,1000,372.476906
539.029379,1000,373.143988
225.003401,242,373.303519
219.992548,190,373.429561
634.791917,1000,374.482499
702.517738,1000,375.146298
35.29822,49,375.178299
497.657596,628,375.979961
12.595078,24,375.996961
202.455846,216,376.140083
545.031689,1000,376.825891
223.075751,247,376.989411
560.448947,1000,378.033286
610.433356,1000,378.69973
304.146678,326,379.296034
147.103832,268,379.475085
743.973743,1000,380.141985
46.768716,46,380.171985
537.569015,1000,381.218697
518.517426,738,381.709965
576.912331,1000,382.378375
399.460372,505,383.099102
780.794061,1000,383.766609
412.487858,470,384.078742
608.285874,1000,385.118802
717.115102,1000,385.780743
686.762686,1000,386.82726
236.506013,248,386.99288
21.251159,37,387.018399
9.814664,19,387.030596
824.178346,1000,388.074051
551.988369,1000,388.743244
85.850879,102,388.812245
614.639223,872,389.774065
115.872236,96,389.837586
268.136201,350,390.070299
605.088929,1000,390.736262
379.784562,690,391.5778
981.238833,1000,392.240505
623.532699,1000,393.275635
580.26824,1000,393.941652
671.731565,1000,394.983143
618.575013,1000,395.642999
71.723111,79,395.695065
255.848803,349,395.927857
598.774118,1000,396.971025
242.955541,258,397.143158
201.746726,242,397.303682
367.052331,336,397.525739
608.540516,745,398.024213
587.156016,1000,399.072551
87.995051,84,399.128558
23.509295,29,399.148072
675.012155,1000,400.19426
82.171349,100,400.259783
720.762825,1000,400.927055
467.420474,478,401.245263
695.259019,1000,402.288136
599.063462,1000,402.959057
103.232184,102,403.027326
114.702194,139,403.118845
837.031875,1000,404.162313
94.219631,146,404.259835
714.595383,1000,404.922925
92.851351,91,404.983447
623.433175,1000,406.024181
545.332685,1000,406.693872
198.307101,193,407.200574
245.351335,292,407.39536
201.874402,411,407.671153
387.456057,1000,408.342959
391.9598,376,408.973169
72.628032,67,409.017177
518.912624,461,409.319817
262.910279,271,409.499865
200.714582,664,409.942976
138.249352,143,410.037727
48.228968,54,410.073243
40.917679,56,410.110243
728.268134,1000,411.151363
607.458091,1000,411.822916
905.980307,1000,412.87139
57.452316,49,412.90439
610.190484,1000,413.576575
268.291759,614,414.373763
813.031449,1000,415.045308
5.295882,19,415.058823
907.273088,1000,416.109961
42.985437,43,416.139449
1070.915963,1000,416.805437
612.114052,1000,417.851685
738.116401,1000,418.517427
120.94216,128,418.60395
436.607123,567,418.981237
758.609395,1000,420.040434
105.379545,110,420.11395
528.131514,654,420.549046
297.887458,322,420.762867
639.997895,887,421.734268
628.831613,1000,422.402961
631.245278,1000,423.447641
404.245098,560,423.825346
648.930407,1000,424.874138
659.29342,1000,425.541023
228.318221,230,425.694288
112.399079,107,425.766051
609.765244,1000,426.811703
669.209543,1000,427.480434
727.874868,1000,428.519114
697.03119,1000,429.185214
712.234719,1000,430.231353
725.240577,773,430.746181
885.554838,1000,431.798694
665.771483,1000,432.460976
182.324901,270,432.638013
44.640668,58,432.676046
642.836822,1000,433.723847
730.998223,1000,434.393134
71.31499,68,434.439135
343.098035,369,434.6878
65.386624,51,434.721801
135.599912,219,435.250202
366.354806,548,435.613555
609.874118,1000,436.279035
21.180595,26,436.297036
758.494935,792,437.20817
24.034251,28,437.22717
140.706794,205,437.365701
868.605323,1000,438.032158
130.323689,135,438.121678
686.995168,1000,439.177111
645.914489,1000,439.866018
410.432336,380,440.501109
50.65351,44,440.53111
644.988022,1000,441.197562
520.926067,609,441.602864
876.833479,1000,442.647907
85.514684,222,442.796203
267.51712,273,442.980719
118.387359,324,443.197012
956.182435,1000,444.241115
764.914243,1000,444.906259
674.034726,1000,445.999559
20.493477,27,446.018579
132.658771,155,446.131558
687.666188,1000,446.80829
111.895868,117,446.888013
184.774028,217,447.035021
35.234094,56,447.46544
635.397279,1000,448.137457
583.348646,1000,448.803969
534.679633,661,449.637017
698.007234,1000,450.305292
563.375743,1000,451.347323
141.433413,130,451.432845
257.809455,399,451.695411
749.120087,1000,452.73297
710.045709,907,453.335966
373.316114,426,453.621541
730.649474,1000,454.671821
98.023253,108,454.743552
288.023316,363,454.987677
50.688743,59,455.026855
417.96109,784,455.543464
661.593161,772,456.43411
651.907523,1000,457.105335
125.625377,158,457.210858
503.626016,505,457.932121
639.442176,593,458.323497
662.491722,1000,458.988595
42.675087,27,459.006602
44.720882,51,459.040115
485.485216,461,459.732055
411.506685,578,460.119995
677.907271,1000,460.791167
781.880813,1000,461.842466
862.391099,1000,462.511487
100.397957,105,462.581494
789.740822,1000,463.631113
947.100366,1000,464.300524
421.437513,410,464.958375
754.977219,1000,465.624568
159.325773,165,465.733751
50.424137,37,465.758759
752.463649,1000,467.021409
682.904315,1000,467.766676
273.681865,454,468.106961
448.584094,659,469.05684
53.994616,81,469.115358
685.08655,1000,469.86963
346.489933,334,470.103165
197.87805,229,470.284012
650.122962,648,471.270757
665.182986,1000,472.03138
450.947751,413,472.340318
212.526163,226,478.74339
33.194235,46,478.779391
339.049638,353,479.042539
123.928653,137,479.144064
405.300994,362,479.417827
705.819177,1000,480.195613
259.383208,261,480.855271
917.417046,1000,481.613361
834.090675,1000,482.79827
757.177116,1000,483.548711
43.537909,55,483.592719
77.942149,65,483.642235
628.891577,671,484.152149
606.955378,1000,485.430743
145.495096,121,485.519015
738.605221,1000,486.243478
977.937849,1000,487.499301
669.439109,1000,488.319457
185.382902,178,488.962187
797.908822,1000,489.715705
749.812036,1000,490.9285
328.360371,322,491.159691
196.645876,229,491.323742
126.115823,99,491.39975
604.726873,577,491.846727
699.878377,1000,493.042157
891.797146,1000,493.786898
48.336248,42,493.81942
674.947485,648,494.296402
763.009244,1000,495.503006
49.517256,59,495.548522
508.407408,516,495.944992
925.187804,1000,497.138832
151.048285,194,497.283359
82.82014,71,497.338884
528.39134,508,497.73025
775.104662,1000,498.935691
1106.252624,1000,499.682895
756.053385,1000,500.894757
1075.771329,1000,501.633817
776.447046,1000,502.803661
1112.515854,1000,503.526438
120.97754,118,503.61487
679.299834,1000,504.797689
681.569133,1000,505.530411
765.024409,1000,506.691504
891.449365,1000,507.414447
877.40233,1000,508.630869
668.516234,1000,509.34795
125.715917,99,509.417957
290.242298,314,509.648525
745.997561,1000,510.833549
1026.755293,971,511.573349
311.675716,313,511.814764
860.335558,1000,513.011537
576.192418,1000,513.757874
755.166639,1000,514.932135
795.670367,1000,515.698741
839.301067,1000,516.883485
473.042289,511,517.2557
164.173255,240,517.427752
180.86733,160,517.542271
716.141162,1000,518.702402
532.695064,521,519.074962
801.254461,1000,519.811272
801.443657,1000,520.994885
642.646506,836,521.600921
67.573672,59,521.641443
868.586567,1000,522.804707
784.712198,1000,523.523517
1097.722137,1000,524.740926
725.621034,1000,525.487748
635.909028,1000,526.699177
377.666012,276,526.897274
951.628067,1000,527.622159
87.854134,80,527.681676
223.0801,225,528.328915
1119.320594,1000,529.091667
848.255503,1000,530.300587
