#{"t_start": 1787236830.7055573, "env_id": "Ant-v5"}
r,l,t
850.161197,1000,364.400617
827.839035,1000,365.677198
835.904652,1000,366.463913
811.43495,1000,367.742292
403.58677,476,368.122969
815.065414,1000,369.413718
850.064814,1000,370.220679
838.032346,1000,370.991167
856.532938,1000,372.236816
827.593531,1000,372.989016
822.989713,987,374.247994
869.449844,1000,375.007928
890.598731,1000,376.272047
853.644108,1000,377.034458
811.765971,1000,378.319068
846.026271,1000,379.080548
410.736953,484,379.935701
704.73599,859,380.600769
441.339054,523,380.99937
857.240753,1000,382.269097
845.25942,1000,383.031063
895.563997,1000,384.281514
851.970054,1000,385.045901
862.342063,1000,386.282563
852.417007,1000,387.050885
771.192019,1000,388.290358
863.131163,1000,389.063329
865.709874,1000,390.309483
831.545796,921,391.024288
874.932683,1000,392.290371
864.290049,1000,393.057964
901.219115,1000,394.283967
875.12464,1000,395.057557
841.548169,1000,396.336241
834.607051,1000,397.09748
898.709996,1000,398.341612
97.982664,111,398.433153
873.65957,1000,399.191681
919.869725,1000,400.417134
901.420946,1000,401.199597
913.326744,1000,402.448026
934.631585,1000,403.23085
926.271206,1000,404.723762
879.583354,1000,405.597394
852.508693,1000,407.111541
925.275922,1000,408.066099
944.592183,1000,409.086314
894.435734,1000,410.620256
903.189168,1000,411.552473
881.940554,1000,413.035187
868.931968,1000,413.905427
306.225156,340,414.756804
944.318994,1000,415.579592
937.037161,1000,416.968977
896.899635,1000,417.824638
317.135024,342,418.117199
137.570735,138,418.240314
910.994472,1000,419.629251
905.984193,1000,420.454982
938.789746,1000,421.883296
946.267971,1000,422.712912
947.814133,1000,424.095395
859.759066,1000,424.92538
895.936673,1000,426.384892
921.629222,1000,427.230129
882.006371,1000,428.619506
874.616623,1000,429.50082
961.315583,1000,430.918239
890.824264,1000,431.739833
959.680314,1000,433.10856
932.227242,1000,433.951336
892.461773,1000,435.347993
823.704509,1000,436.160268
184.531342,187,436.32467
939.565306,1000,437.688692
907.007523,1000,438.514092
993.748096,1000,439.882244
967.154562,1000,440.694542
981.344491,1000,442.119115
1006.795623,1000,443.014458
952.167195,1000,444.489679
956.533506,1000,445.384566
976.880671,1000,446.871516
985.064808,1000,447.761513
974.884172,1000,449.234002
944.934421,1000,450.15288
959.729734,1000,451.608826
962.769093,1000,452.488698
969.910732,1000,453.953366
908.093304,1000,454.841888
974.78234,1000,456.292834
978.536028,1000,457.168039
999.427818,1000,458.089707
1011.649052,1000,459.543245
1023.025049,1000,460.418939
1000.811957,1000,461.869523
952.231829,1000,462.750531
1005.187139,1000,464.197843
1001.281094,1000,465.054336
989.029229,1000,466.520478
1004.383755,1000,467.41542
1026.769372,1000,468.860031
1012.569496,1000,469.720335
1008.300079,1000,471.177283
1016.421268,1000,472.054806
1012.18363,1000,473.500665
612.339761,622,474.043483
1019.940484,1000,475.474334
933.39302,1000,476.348856
1005.168441,1000,477.811843
999.44393,1000,478.724804
1045.072785,1000,480.174094
1027.541431,1000,481.04943
1030.957571,1000,482.528311
828.724651,822,483.266669
908.776548,1000,484.149787
1027.925873,1000,485.588154
1015.77027,1000,486.477507
1046.701854,1000,487.913734
734.406578,726,488.555195
1013.68966,1000,490.013849
1017.031627,1000,490.895688
993.360135,1000,492.342185
1044.339826,1000,493.210917
1035.429891,1000,494.662724
1025.137012,1000,495.538854
1049.296256,1000,496.952967
1027.769464,1000,497.810552
1050.233874,1000,499.245856
1020.961622,1000,500.129613
1029.781391,1000,501.587183
1037.620931,1000,502.469084
833.848372,1000,503.891139
1055.098957,1000,504.772171
1068.818193,1000,506.199854
1064.345366,1000,507.07356
1054.724707,1000,508.492749
1034.083268,1000,509.371713
1062.558044,1000,510.805525
1076.061416,1000,511.67397
1072.661535,1000,513.138264
1072.003441,1000,514.013724
1070.05833,1000,515.471301
1052.957946,1000,516.370689
1074.085386,1000,517.251511
1068.380357,1000,518.714154
1086.152058,1000,519.605313
1083.524457,1000,521.058772
1074.980755,1000,521.948015
1082.666497,1000,530.428072
919.144043,1000,531.331115
1069.647454,1000,532.742026
1080.299298,1000,533.653032
1078.139657,1000,535.121902
896.382311,1000,536.047353
1072.278046,1000,537.507264
1119.627611,1000,538.42906
1066.229866,1000,539.884172
1094.235301,1000,540.779076
1118.028692,1000,542.239389
899.946635,1000,543.151773
1105.934578,1000,544.560987
1093.239638,1000,545.449794
1125.837224,1000,546.889449
1099.131554,1000,547.786589
1068.424402,1000,549.254684
1074.541909,1000,550.149764
1115.702104,1000,551.613135
1104.019864,1000,552.487178
1116.414504,1000,553.952609
1084.112182,1000,554.842264
1132.48791,1000,556.297118
1110.206606,1000,557.175515
1088.721066,1000,558.617439
1105.766721,1000,559.500539
1124.634007,1000,560.980324
1129.742502,1000,561.858386
1138.784604,1000,563.362017
1115.016544,1000,564.255711
1111.704118,1000,565.728086
1123.836408,1000,566.628869
553.039982,491,567.072152
1129.111245,1000,568.543684
1141.922985,1000,569.416205
167.243031,153,569.550733
1125.246705,1000,571.046808
1109.073001,1000,571.942361
1137.375819,1000,573.417791
1139.863718,1000,574.301908
1133.734519,1000,575.756143
1115.105959,1000,576.62573
401.829432,375,576.962299
1121.66665,1000,578.41356
1140.675183,1000,579.299047
1122.528087,1000,580.7722
1145.905459,1000,581.662357
1140.854472,1000,583.127843
1136.741838,1000,584.013646
1139.464341,1000,585.482069
1140.615949,1000,586.381943
1147.788332,1000,587.849854
1117.034144,1000,588.764397
1127.350937,1000,590.240248
1156.032238,1000,591.1202
1156.282357,1000,592.621976
1151.378107,1000,593.535636
1157.435455,1000,595.022304
1162.546777,1000,595.910533
1148.009321,1000,597.389737
1177.402532,1000,598.29101
1112.635595,1000,599.80031
1169.201873,1000,600.708695
1146.680078,1000,602.232033
1155.530304,1000,603.140001
1155.417965,1000,604.616208
1154.958103,1000,605.508871
1168.718083,1000,607.001648
1161.168355,1000,607.873357
1166.081913,1000,609.352046
1162.780898,1000,610.321634
1162.62941,1000,611.877215
1176.955386,1000,612.827316
1154.085393,1000,614.399042
1148.855788,1000,615.35657
1181.237016,1000,616.856798
1167.974388,1000,617.774296
1185.606931,1000,619.305525
1167.152213,1000,620.215356
1190.555553,1000,621.832622
1188.044616,1000,622.771384
1164.198599,1000,624.252988
1191.748501,1000,625.17602
1173.944995,1000,626.113558
1153.633233,1000,627.615076
1150.654887,1000,628.543159
1190.636212,1000,630.054341
1197.591575,1000,631.006456
1185.672978,1000,632.468406
1208.164304,1000,633.383554
1194.739552,1000,634.879859
1193.334396,1000,635.790991
1197.094758,1000,637.26329
1191.540817,1000,638.195775
1210.544716,1000,639.683595
1196.376415,1000,640.588228
1206.488769,1000,642.042468
1206.661181,1000,642.97303
1209.131079,1000,644.450272
1224.367751,1000,645.354846
1224.271827,1000,646.840617
1207.372308,1000,647.769497
1224.000806,1000,649.254238
1211.442049,1000,650.176908
1215.857965,1000,651.645249
1216.167373,1000,652.570776
1227.829986,1000,654.100454
1227.098435,1000,655.045118
1232.249742,1000,656.595075
1203.263194,1000,657.557987
1207.551488,1000,659.094007
1215.550691,1000,660.058574
1224.308403,1000,661.589429
1215.373114,1000,662.544511
1234.423164,1000,664.080534
1245.215959,1000,665.030307
1220.233511,1000,666.553963
1224.114338,1000,667.503539
1228.414329,1000,669.057896
1229.929619,1000,670.013559
1241.580346,1000,671.58261
1255.451699,1000,672.52081
1236.167973,1000,674.078515
1218.080735,1000,675.034634
1223.006251,1000,676.543046
1246.706682,1000,677.424274
1216.218104,1000,678.312268
1237.417266,1000,679.751297
1230.115257,1000,680.649013
1253.882995,1000,682.120981
1244.967057,1000,683.012935
1250.100153,1000,684.449538
1227.556086,1000,685.316935
1255.735394,1000,686.775041
1239.796864,1000,687.664634
1253.944106,1000,689.116264
1251.806192,1000,690.042323
1234.741869,1000,691.526824
1263.877924,1000,692.450453
1267.546189,1000,693.90641
1258.187228,1000,694.801091
1269.241947,1000,696.236554
1256.155088,1000,697.143891
1250.197953,1000,698.600531
1253.851455,1000,699.509725
1256.529681,1000,700.953677
1230.916904,1000,701.838733
1259.306594,1000,703.309961
1259.662935,1000,704.204813
1268.381401,1000,705.640546
1261.218305,1000,706.557169
1273.484243,1000,708.019981
1266.955092,1000,708.929937
1240.510255,1000,710.447087
1277.653048,1000,711.373493
1265.836515,1000,712.883852
1269.577985,1000,713.820624
1281.060194,1000,715.295429
1277.796629,1000,716.203764
1266.448438,1000,717.699383
1267.036131,1000,718.638995
1262.069952,1000,720.1103
1260.502412,1000,721.046287
1277.953902,1000,722.511785
1260.866583,1000,723.425019
1273.006996,1000,724.900653
1273.363644,1000,725.808035
1264.288166,1000,726.730246
1274.160196,1000,728.21803
1265.884543,1000,729.115369
1258.326524,1000,730.589665
1261.214138,1000,731.483833
1271.97977,1000,732.979701
1276.939035,1000,733.879583
1256.686388,1000,735.372574
1273.294236,1000,736.267698
1268.686123,1000,737.744025
1266.067999,1000,738.655283
1273.753739,1000,740.131148
1278.605343,1000,741.034754
1267.703667,1000,742.525692
1274.286555,1000,743.44057
1249.914394,1000,744.928244
1271.365492,1000,745.820887
1259.761203,1000,747.299147
1276.749591,1000,748.190116
1267.815979,1000,749.657546
1273.838239,1000,750.568742
1280.083998,1000,752.052888
1281.465925,1000,752.965671
1275.782017,1000,754.45155
1293.593939,1000,755.365441
1283.854762,1000,756.818197
1269.819235,1000,757.718808
1281.491468,1000,759.213234
1286.697621,1000,760.166195
1283.791483,1000,761.621227
1284.386144,1000,762.541012
1293.991537,1000,764.029391
1286.358552,1000,764.916694
1295.468471,1000,766.376005
1290.163284,1000,767.296697
1278.563005,1000,768.747036
1297.872792,1000,769.654513
1287.505129,1000,771.115888
1277.618661,1000,772.016865
1290.466718,1000,773.46404
1280.115379,1000,774.392209
1285.024983,1000,775.840695
1295.404317,1000,776.755274
1295.030487,1000,777.640857
1297.862519,1000,779.130564
1294.831079,1000,780.015862
1299.373859,1000,781.488143
1294.894277,1000,782.378804
1288.552642,1000,783.872106
1297.355335,1000,784.770108
1310.861273,1000,786.23101
1302.463833,1000,787.148002
1316.388924,1000,788.608149
1301.374684,1000,789.510323
1310.097941,1000,790.984281
1311.44842,1000,791.889618
1303.520855,1000,793.344058
1309.890814,1000,794.246639
1308.630625,1000,795.728809
1312.869317,1000,796.611626
1306.341982,1000,798.072888
1305.666976,1000,798.973994
1315.638246,1000,800.455565
1317.79883,1000,801.344409
1307.189408,1000,802.834674
1310.142645,1000,803.733434
1307.193219,1000,805.186247
1311.948472,1000,806.104648
1309.364228,1000,807.580019
1313.455293,1000,808.468311
1307.995405,1000,809.92879
1318.164916,1000,810.8399
1307.451469,1000,812.293372
1293.770375,1000,813.187529
1306.627862,1000,814.636611
1309.49536,1000,815.516058
1305.538777,1000,816.993493
1314.042915,1000,817.867817
1324.009748,1000,819.323421
1311.273026,1000,820.20283
1313.497335,1000,821.653625
1305.029235,1000,822.582634
1305.257874,1000,824.065764
1299.01344,1000,824.975247
1305.211013,1000,833.428706
1320.679451,1000,834.331053
1314.233095,1000,835.236477
1315.905466,1000,836.681181
1305.780965,1000,837.544105
1306.585866,1000,839.004403
1310.514199,1000,839.918783
1319.140543,1000,841.378252
1319.012217,1000,842.264894
1322.985203,1000,843.685036
1319.953436,1000,844.469882
1323.106886,1000,845.766728
1308.038066,1000,846.548774
1324.55934,1000,847.822198
1317.412215,1000,848.597966
1319.207514,1000,849.885214
1322.289973,1000,850.670155
1330.100023,1000,851.94163
1329.511008,1000,852.709295
1319.588296,1000,853.976993
1328.370467,1000,854.755975
1324.836259,1000,856.021441
1330.416113,1000,856.793709
1316.376424,1000,858.076846
1334.895162,1000,858.862617
1323.590811,1000,860.146516
1328.117858,1000,860.923757
1321.800604,1000,862.191012
1325.701408,1000,862.970278
1308.022328,1000,864.248946
1317.234431,1000,865.03042
1313.598771,1000,866.307408
1337.169894,1000,867.091398
1334.365018,1000,868.36244
1333.885087,1000,869.156192
1333.302078,1000,870.439072
1338.262603,1000,871.225637
1339.769806,1000,872.51071
1336.902593,1000,873.308912
1351.025869,1000,874.578632
1338.591674,1000,875.361539
1337.6815,1000,876.64169
1336.25701,1000,877.438677
1343.478189,1000,878.731074
1337.175163,1000,879.524454
1338.31085,1000,880.321804
1342.556426,1000,881.572196
1340.643651,1000,882.361391
1339.361035,1000,883.62045
1343.588167,1000,884.440504
1340.189393,1000,885.701628
1342.406528,1000,886.498479
1341.20961,1000,887.750807
1340.973509,1000,888.593172
1343.620297,1000,889.852245
1345.181658,1000,890.66338
1348.548356,1000,891.920818
1349.406389,1000,892.729322
1349.903723,1000,893.994014
1343.905796,1000,894.800641
1347.096619,1000,896.064766
1341.828524,1000,896.864319
1343.010575,1000,898.134427
1342.371302,1000,898.938508
1347.535083,1000,900.205208
1353.567112,1000,901.016845
1356.721853,1000,902.281053
1352.64262,1000,903.079348
1343.026802,1000,904.340375
1350.530637,1000,905.133601
1338.950788,1000,906.400384
1343.974634,1000,907.204795
1345.443994,1000,908.474918
1341.783307,1000,909.270691
1346.36848,1000,910.533762
1344.789093,1000,911.341314
1336.220943,1000,912.596618
1343.443565,1000,913.392583
1345.328185,1000,914.655375
1341.653765,1000,915.461661
1348.175796,1000,916.731457
1342.383614,1000,917.538955
1342.740587,1000,918.80473
1348.666302,1000,919.609845
1356.036472,1000,920.876503
1348.081987,1000,921.688532
1333.543418,1000,922.963307
1343.071976,1000,923.763696
1332.542264,1000,924.535227
1343.952871,1000,925.845135
1341.168675,1000,926.612569
1345.433324,1000,927.928744
1353.415702,1000,928.697
1350.792198,1000,929.976717
1348.685781,1000,930.735781
1344.654387,1000,932.025535
1350.165238,1000,932.804741
1357.38691,1000,934.091571
1357.540226,1000,934.8699
1347.053748,1000,936.16262
1356.813571,1000,936.945276
1354.542217,1000,938.219537
1348.061361,1000,938.993267
1355.026145,1000,940.272963
1350.225627,1000,941.037926
1359.372822,1000,942.320254
1349.581024,1000,943.089127
1355.110353,1000,944.389777
1352.618691,1000,945.158345
1354.036895,1000,946.443741
1344.778931,1000,947.220985
1350.731904,1000,948.51996
1356.125394,1000,949.300688
1338.7284,1000,950.630323
1352.54369,1000,951.498505
1357.660068,1000,952.927377
1356.605894,1000,953.822041
1342.887145,1000,955.265603
1340.763033,1000,956.122766
1355.205145,1000,957.556734
1352.276971,1000,958.349554
1344.251332,1000,959.617804
1344.941298,1000,960.40093
1354.666867,1000,961.675083
1344.124648,1000,962.461326
1347.173298,1000,963.720725
1350.368151,1000,964.515314
1359.412504,1000,965.804651
911.695512,1000,966.603865
1354.683253,1000,967.860875
1354.158999,1000,968.662447
1351.422792,1000,969.445403
1342.760503,1000,970.744286
1348.39472,1000,971.516201
1338.811193,1000,972.792653
1344.548741,1000,973.5703
1354.826681,1000,974.866649
1348.945531,1000,975.64781
1360.956549,1000,976.946498
1345.579317,1000,977.729905
1361.826114,1000,979.017763
1361.280226,1000,979.793002
1351.061923,1000,981.094077
1357.571595,1000,981.869252
1371.695486,1000,983.15658
1357.40044,1000,983.939212
1362.636333,1000,985.230924
1364.411514,1000,986.00401
1360.727188,1000,987.292013
1362.280877,1000,988.0645
1364.693707,1000,989.490952
1353.572699,1000,990.360222
1353.422487,1000,991.808446
1364.394957,1000,992.678559
1364.125957,1000,994.168095
1365.235566,1000,995.06222
1347.718431,1000,996.553525
1365.196909,1000,997.41862
1367.404786,1000,998.908939
1362.983973,1000,999.778558
1367.848274,1000,1001.249398
1369.148027,1000,1002.130351
1360.693468,1000,1003.619654
1365.582576,1000,1004.488304
1374.294123,1000,1005.973386
1369.322905,1000,1006.85678
1370.592844,1000,1008.342471
1363.743278,1000,1009.224957
1376.053034,1000,1010.694093
1369.23816,1000,1011.580036
1374.232969,1000,1013.058927
1366.497369,1000,1013.936316
1366.750422,1000,1014.841803
1370.000916,1000,1016.291421
1364.288518,1000,1017.190124
1361.018674,1000,1018.657444
1360.796991,1000,1019.574454
1378.02211,1000,1021.044805
1371.597089,1000,1021.957444
1364.774549,1000,1023.428153
1373.250573,1000,1024.33496
1367.714425,1000,1025.799314
1373.630374,1000,1026.709348
1371.470396,1000,1028.181526
1371.704382,1000,1029.065684
1374.718266,1000,1030.544475
1380.430255,1000,1031.448046
1380.391789,1000,1032.934476
1381.954722,1000,1033.831363
1369.469019,1000,1035.343727
1377.325354,1000,1036.238672
1374.585088,1000,1037.703623
1382.417113,1000,1038.623558
1380.541436,1000,1040.102903
1373.269871,1000,1041.008066
1374.874412,1000,1042.476083
1373.907716,1000,1043.429399
1378.838469,1000,1044.982978
1378.192689,1000,1045.90026
1377.239879,1000,1047.41132
1377.263164,1000,1048.553169
1373.988828,1000,1050.146656
1375.879116,1000,1051.267565
1379.642098,1000,1052.979856
1367.364249,1000,1053.881873
1375.112047,1000,1055.441932
1383.93511,1000,1056.379053
1381.950653,1000,1057.825111
1375.901042,1000,1058.74785
1376.210406,1000,1060.295358
1377.984121,1000,1061.218324
1376.158837,1000,1062.681775
1376.924924,1000,1063.596662
1363.995527,1000,1065.093605
1375.454889,1000,1066.013689
1382.240204,1000,1066.871824
1375.920234,1000,1068.354458
1375.885622,1000,1069.245886
1378.855615,1000,1070.739042
1374.417648,1000,1072.953729
1373.352397,1000,1074.670716
1380.451659,1000,1075.72278
1367.221447,1000,1077.201034
1369.509762,1000,1078.088539
1378.791029,1000,1079.542865
1372.741204,1000,1080.429818
1380.774857,1000,1081.903454
1376.246898,1000,1082.784409
1376.356033,1000,1084.279866
1379.147204,1000,1085.155818
1372.303827,1000,1086.674762
1365.968636,1000,1087.546152
1374.335313,1000,1089.048533
1368.490975,1000,1089.891542
1388.467015,1000,1091.380202
1379.34371,1000,1092.334173
1384.795652,1000,1094.123444
1377.735778,1000,1095.206702
1375.414447,1000,1096.786145
1367.87683,1000,1097.889847
1383.247546,1000,1099.488752
1379.777307,1000,1100.442699
1377.166683,1000,1102.054713
1378.333155,1000,1102.991754
1376.355338,1000,1104.701413
1373.237775,1000,1105.723707
1363.696392,1000,1107.233562
1379.658255,1000,1108.147054
1379.000454,1000,1109.601558
1377.394674,1000,1110.476741
