#{"t_start": 1787237937.5501997, "env_id": "Ant-v5"}
r,l,t
-8.935197,12,178.353513
-21.958215,67,178.401511
-2.978855,18,178.414514
-14.338497,30,178.436522
7.062706,28,178.456045
3.525716,36,178.482165
-9.631471,24,178.500164
8.782002,175,178.626698
12.551549,14,178.636697
-0.679508,16,178.648214
29.443216,57,178.690214
1.101569,17,178.703214
7.305428,16,178.714215
17.79505,24,178.731222
33.691083,33,178.754738
-27.255989,136,178.852263
-4.470694,119,178.944787
-4.33709,14,178.956788
-2.165988,23,178.975788
17.340055,87,179.550338
11.829038,70,179.605341
75.506412,185,179.745385
-2.633217,17,179.757388
6.679233,13,179.766385
4.159685,38,179.793387
-6.538362,30,179.814389
-4.116275,159,179.926933
2.240901,19,179.940439
10.308496,19,179.954442
12.157688,127,180.047598
23.533888,26,180.066597
6.044525,19,180.080598
0.73575,15,180.090598
-5.554501,156,180.207126
12.66369,53,180.247653
-0.050093,123,180.335665
-17.988714,57,180.376952
-4.613607,29,180.397952
2.916481,20,180.412952
7.790588,19,180.42796
6.477722,48,180.461486
-9.001704,111,180.543109
22.83281,45,180.576109
8.997268,19,180.58911
12.134381,82,180.647697
34.13639,26,180.667698
12.452941,96,180.736707
1.040285,11,180.745223
16.551486,30,180.767223
18.57351,40,180.796223
-8.326089,18,180.809224
-1.301615,16,180.821224
-10.877537,74,180.876752
7.242863,17,180.889753
41.193161,81,180.950276
-65.526469,171,181.551503
-6.830128,21,181.566503
-40.028525,112,181.648961
-28.742394,36,181.67496
13.458153,15,181.686275
5.816413,33,181.709605
14.718367,33,181.733611
28.450208,57,181.775127
2.169705,27,181.794128
-2.082633,15,181.805127
70.115674,115,181.886286
0.306816,14,181.896286
-17.156502,31,181.918287
88.190174,74,181.972816
29.098655,104,182.04948
26.045132,47,182.08448
-0.578074,12,182.094428
61.978673,84,182.158952
1.70563,66,182.205953
-59.686576,92,182.272476
60.727846,59,182.316478
-17.974951,54,182.35703
18.620845,38,182.385031
0.308236,33,182.40803
19.507793,41,182.438037
12.327505,42,182.470067
9.435174,73,182.524118
34.260743,81,182.583643
-4.201312,48,182.618644
-17.290551,73,182.67117
-10.79842,35,182.698537
12.659872,17,182.710545
9.367503,21,182.726553
-1.602452,15,182.738552
14.202492,114,182.82207
-10.853132,25,182.840591
-142.269605,1000,184.044725
22.931812,81,184.103726
7.911981,52,184.14125
-11.848677,15,184.15225
22.077836,165,184.274632
-5.419305,43,184.305633
11.115064,19,184.319633
-13.010701,15,184.33064
-6.402565,18,184.344156
98.423811,112,184.424157
28.813705,89,184.48891
-19.385197,36,184.515911
34.553042,48,184.55144
-98.029755,329,184.786487
60.862128,61,184.831695
-2.883072,12,184.841212
10.556972,30,184.864221
-5.541536,20,184.87922
2.713349,16,184.891221
-7.562355,71,184.945744
-47.252367,120,185.495011
1.249437,14,185.505012
9.361392,50,185.54153
-25.579997,37,185.570541
14.669823,27,185.591537
75.709287,61,185.639549
-3.679981,17,185.653077
-1.230328,64,185.697076
9.408294,211,185.844129
37.050425,48,185.88113
18.257156,47,185.916129
-0.503746,22,185.932952
14.624678,95,186.003105
-59.845427,148,186.117748
-23.66063,112,186.19927
1.535483,74,186.260795
-1.806559,16,186.273796
-2.488446,25,186.291795
5.107846,21,186.307796
-118.602343,209,186.462976
17.629402,136,186.562615
16.127917,33,186.587615
1.872288,27,186.609618
-232.036281,1000,187.830746
30.200445,180,187.961788
-30.614974,117,188.048419
-114.473935,1000,188.779278
-0.769032,57,188.824279
13.950202,17,188.838287
14.642383,39,188.866804
-2.596491,16,188.878804
0.448249,49,188.916805
0.000341,83,189.431976
-10.04448,64,189.478017
1.053573,90,189.542602
-3.629743,41,189.572119
38.298686,70,189.620119
24.822069,114,189.698644
-1.672259,13,189.708644
-26.037364,106,189.785169
-16.773784,135,189.879693
-5.10892,19,189.892693
0.970792,30,189.914694
30.089164,74,189.967218
1.266884,44,189.998219
3.271253,33,190.022226
-0.109119,13,190.031746
2.371526,27,190.051834
-15.929771,125,190.142843
-2.600857,12,190.152359
17.211211,30,190.175358
88.808789,86,190.237367
-3.121994,22,190.252885
20.31864,89,190.316887
27.867962,32,190.341894
-6.300523,24,190.35941
0.608348,16,190.372411
53.590493,81,190.430418
-3.302444,18,190.443419
-17.743619,21,190.457941
-1.073705,9,190.464941
-6.937266,48,190.502452
1.960301,21,190.517451
-1.606271,114,190.599976
2.443942,20,190.613977
-38.884587,107,190.692501
-8.687639,26,190.710501
-31.798526,53,190.751023
-41.677875,83,190.812818
-137.879621,1000,192.013377
6.664452,29,192.035495
10.509683,16,192.04701
17.236376,42,192.07901
63.291292,95,192.148534
-1.815252,15,192.158533
-35.228919,98,192.234541
4.083711,85,192.29606
-4.956115,13,192.30606
-50.948901,152,192.41668
25.723708,170,192.542313
31.679025,57,192.583829
-120.712702,1000,193.767875
30.986661,168,193.88641
-12.638227,121,193.971935
13.039301,149,194.080584
0.130319,26,194.099584
14.849068,35,194.124584
-1.805498,12,194.133592
11.322671,47,194.167112
9.037086,60,194.211114
-125.940824,1000,195.42346
-5.74457,12,195.432462
0.753312,21,195.447976
2.062531,27,195.46799
22.685695,66,195.515123
32.475341,87,195.575649
5.824349,34,195.601649
79.239394,257,195.786709
15.648138,30,195.808709
-24.02971,118,195.900371
29.681441,63,195.946203
35.682342,105,196.021729
-2.219125,42,196.052353
3.619735,19,196.066352
11.633704,61,196.111354
64.737831,152,196.222879
25.531694,52,196.260406
4.320227,14,196.270406
-9.749361,32,196.293407
20.268544,75,196.347922
9.506604,39,196.376932
9.947948,28,196.396932
-4.357662,23,196.413932
-1.602623,18,196.426932
8.103407,63,196.474364
-28.916974,39,196.503987
-79.908904,1000,197.690366
13.213416,29,197.71037
-13.135585,80,197.767898
46.113898,85,197.828898
7.227738,21,197.843906
-207.597388,1000,198.580074
-12.417145,14,198.591074
-5.254924,15,198.602075
5.584765,52,198.642949
-3.250713,18,198.657469
9.160264,23,198.674468
-36.648908,74,198.732469
20.695643,67,199.240137
-1.456544,53,199.280655
-62.060895,137,199.383753
4.78543,60,199.426753
-34.316323,1000,200.168192
11.717662,83,200.231193
27.12822,58,200.272716
25.334747,185,200.409168
91.66604,221,200.572314
4.213911,36,200.598315
-0.210754,27,200.618315
32.605975,121,200.711839
38.367297,66,201.214355
16.359094,70,201.264881
41.660558,133,201.359413
-4.484516,35,201.384414
-7.916331,36,201.410417
-137.674856,1000,202.154496
-1.158342,13,202.164497
-0.634077,15,202.175497
16.844269,169,202.298022
10.176972,14,202.309021
13.784949,57,202.352076
26.744298,76,202.407676
-18.202486,51,202.448686
4.02186,138,202.552392
17.897668,32,202.576394
-1.079701,58,202.619391
44.168886,66,202.66849
15.829489,53,203.16482
5.283726,14,203.17682
13.638555,22,203.194821
4.716553,40,203.224822
-3.826079,88,203.290874
37.14394,59,203.334935
2.005935,82,203.395577
-4.908751,1000,204.138649
6.637866,102,204.216167
63.859995,170,204.335693
25.15889,54,204.418217
34.209243,80,204.476865
8.236478,29,204.498866
-29.862462,76,204.556394
43.322499,45,204.590395
-94.161845,1000,205.769368
64.033477,89,205.835368
65.339753,118,205.919894
-92.411217,1000,206.658988
3.388635,20,206.674988
8.607537,23,207.163518
23.889771,50,207.201521
-26.329368,87,207.269033
-1.768587,37,207.296034
11.114018,53,207.336044
6.983724,113,207.418671
-7.475763,43,207.448679
84.544149,187,207.582872
35.35406,44,207.616872
9.602905,1000,208.367453
-77.564473,1000,209.578053
10.671776,60,209.621051
-16.239333,61,209.66333
6.561448,65,209.711331
-13.291023,61,209.755339
18.234611,37,209.782858
15.902153,20,209.797858
0.771456,16,209.808857
16.128801,26,209.827858
15.171214,109,209.905382
51.442974,94,209.971908
8.150715,15,209.982909
40.821903,53,210.022918
5.78646,20,210.038434
-4.45332,11,210.047101
33.18074,24,210.06421
7.163632,98,210.135212
13.282025,73,210.186735
2.537075,17,210.199735
4.154875,24,210.217736
31.118909,74,210.27126
38.551738,43,210.302261
13.716666,67,210.35227
62.989392,49,210.387786
2.019082,36,210.412786
0.361322,15,210.424788
-4.058393,14,210.434787
50.584075,45,210.469308
-6.972461,110,210.552413
25.047316,76,210.60893
93.481911,92,211.138822
47.780666,44,211.17135
11.596337,19,211.185352
-10.184611,105,211.265881
24.430467,114,211.347892
37.225624,128,211.439423
27.316843,52,211.477458
-2.524082,1000,212.218111
9.167454,74,212.273636
-2.299561,60,212.317637
18.294113,70,212.369758
-18.922755,76,212.425759
47.333943,214,212.591932
-65.941575,170,213.18458
29.604505,71,213.23558
-6.349075,25,213.253588
9.945962,63,213.299103
3.668165,31,213.321104
25.56358,113,213.400629
21.988639,74,213.453635
48.862337,100,213.523649
2.211499,70,213.57219
2.971068,31,213.593189
11.934603,75,213.646198
16.085009,16,213.657199
4.979012,94,213.726716
3.539122,22,213.743716
59.59518,176,213.870766
2.493593,11,213.879769
1.957787,89,213.94377
-20.183551,58,213.987294
-7.599624,18,214.001295
11.038585,24,214.019296
42.820019,62,214.063935
13.28982,28,214.083935
9.424515,50,214.120936
-11.545909,50,214.157944
47.621586,186,214.292281
39.139838,29,214.314281
10.849901,20,214.329281
17.087189,69,214.381809
11.292507,24,214.400809
10.674712,110,214.483464
19.357828,37,214.512465
29.023129,100,214.588989
16.923023,42,215.071666
4.423255,21,215.087666
-4.85114,20,215.101665
15.350334,25,215.120677
22.704612,73,215.175935
-5.245752,38,215.203934
30.187537,91,215.271023
7.751293,15,215.283026
40.665616,279,215.487407
23.235093,267,215.685956
73.828875,63,215.731957
-45.312725,206,215.887004
19.286838,71,215.939517
5.765563,1000,217.142278
2.677023,20,217.158285
5.241002,17,217.170803
1.036457,21,217.185805
6.438766,121,217.271334
-78.779469,1000,218.041809
7.702178,105,218.117958
79.753273,1000,219.32078
7.117914,54,219.35979
10.288668,70,219.412208
25.465683,70,219.462724
-18.805309,39,219.49054
10.869044,16,219.50254
21.917245,60,219.547541
19.689972,29,219.569068
-2.745349,13,219.579068
-9.817261,106,219.659078
-0.752708,30,219.681595
40.832907,108,219.765117
15.918061,25,219.785114
28.337626,43,219.817115
122.354076,457,220.172049
18.071912,24,220.190049
13.550382,22,220.20705
-20.758643,136,220.308577
10.674408,14,220.319578
45.928171,314,220.570305
12.681157,26,221.0602
-5.93389,80,221.120342
28.185544,115,221.204522
10.51881,26,221.222524
82.998158,131,221.315593
69.145791,92,221.381208
7.558795,15,221.391211
31.158295,83,221.451217
31.362516,173,221.586125
22.472617,45,221.618125
73.336506,155,221.735683
23.159402,1000,222.534423
66.350049,63,222.586952
-3.110226,42,222.619871
51.417573,87,223.167078
29.005881,52,223.206076
43.031609,1000,223.964108
16.175271,33,223.989626
88.751498,109,224.070281
49.938727,83,224.131283
6.68271,32,224.15429
53.652553,229,224.321338
-17.114686,129,224.415965
26.943336,51,224.455974
-6.260696,24,224.475005
-6.476304,13,224.484616
-12.474893,59,224.530616
71.815454,128,224.628145
50.43262,60,225.139955
81.497437,152,225.257494
28.901325,40,225.288012
49.997818,125,225.38154
16.424535,32,225.406541
7.657071,178,225.529993
69.448679,220,225.686044
15.505258,20,225.701044
36.600834,41,225.732049
22.499003,78,225.789574
34.147902,26,225.808574
44.461142,53,225.847574
56.819344,1000,226.604319
13.99944,24,226.62432
23.079176,122,227.189765
17.997552,59,227.236767
-5.037797,35,227.262771
55.882672,196,227.402473
10.294295,21,227.416777
39.600347,74,227.469308
19.61138,64,227.515441
40.72023,110,227.599967
12.808262,19,227.614967
13.59809,116,227.701493
38.26451,79,227.759502
75.084604,174,227.892059
7.733527,22,227.908658
27.884276,1000,229.118974
3.620419,44,229.153498
-15.614698,159,229.26954
5.105936,69,229.318548
61.55571,112,229.397081
47.945771,1000,230.115381
-5.90874,97,230.184905
-2.608689,17,230.197905
-40.783219,124,230.289429
72.339041,1000,231.521906
43.297746,168,231.638433
35.106544,264,231.827492
37.190949,45,231.8595
97.524817,144,231.962023
12.923544,17,231.974538
3.094689,17,231.986541
17.921447,34,232.011539
58.144457,62,232.056064
25.247028,40,232.086166
14.9258,63,232.133167
18.273966,52,232.171682
25.49302,48,232.206692
58.20231,109,232.286215
13.157541,136,232.387835
37.166642,82,232.452837
57.654518,59,232.496976
71.381554,80,232.558985
62.089034,158,233.129983
9.80281,15,233.141143
27.337535,238,233.313381
-19.039769,22,233.329385
8.834708,79,233.386896
-14.28474,23,233.403898
97.104794,77,233.456909
11.413702,45,233.488047
38.905386,102,233.563058
43.240768,116,233.654583
145.435213,212,233.808633
2.782944,11,233.817633
8.365281,62,233.862642
36.893698,104,233.938158
63.76339,64,233.986684
3.261935,49,234.022683
11.051927,62,234.068789
75.620709,1000,235.268057
23.983729,60,235.311571
76.792376,111,235.392098
19.209726,96,235.463108
0.445128,17,235.475136
32.927821,58,235.518725
16.125198,26,235.538726
73.899961,257,235.727775
16.555533,24,235.745776
26.115866,50,235.782298
196.450741,241,235.959647
16.739611,41,235.988167
68.106711,116,236.072287
60.79754,156,236.189327
36.487086,1000,237.386694
173.808835,1000,238.170622
13.2513,39,238.19914
-26.474976,42,238.22914
10.651884,21,238.24514
37.299059,220,238.405188
210.797141,1000,239.676112
22.7633,78,239.740121
9.048914,30,239.764129
17.376969,54,239.811648
108.723319,139,239.92479
15.684637,16,239.937789
57.31594,39,239.968796
79.437736,160,240.095197
3.243165,14,240.108197
32.970101,46,240.149198
48.998731,150,240.260726
-11.280311,162,240.376765
36.719078,42,240.407093
5.344337,25,240.426093
-0.909271,46,240.459892
12.625594,53,240.498505
24.716356,56,240.540509
122.696919,1000,241.724756
67.369044,69,241.773768
25.775414,88,241.836285
28.209225,112,241.916813
68.291434,175,242.044347
-1.170207,19,242.058473
15.348477,35,242.084
65.316008,137,242.181524
70.972786,183,242.320051
19.220701,47,242.353086
-2.533636,15,242.365095
86.838956,166,242.489287
93.262104,197,243.102753
108.027713,238,243.288387
17.852363,27,243.308389
16.653761,65,243.358384
7.255173,15,243.370403
-78.164783,425,243.676903
65.027612,57,243.718421
42.396068,41,243.750422
-4.288463,12,243.760422
12.424997,22,243.777429
122.368656,194,243.917472
9.301162,68,243.967479
69.2715,97,244.038004
20.150845,32,244.061093
38.536447,106,244.140618
80.107938,137,244.243146
73.165418,117,244.327672
108.228178,106,244.402198
94.809368,202,244.55581
115.819188,206,245.169676
95.777882,150,245.279715
81.49275,112,245.360379
29.839283,20,245.375397
10.880465,17,245.386911
8.305705,63,245.430911
81.417118,272,245.620105
28.639772,58,245.6621
20.094231,53,245.70063
59.875297,159,245.816156
18.577043,173,245.944879
111.131893,1000,249.795641
2.323199,20,249.80964
29.222115,48,249.844653
-10.699817,46,249.877648
124.229821,1000,250.614751
53.525149,37,250.640752
39.366658,108,250.719274
6.379338,24,250.738273
162.112743,1000,251.977128
14.684244,19,251.992646
32.14869,186,252.14731
197.043341,1000,252.906758
20.866091,44,252.939758
127.916395,166,253.067495
57.19448,83,253.128035
-25.422665,155,253.675362
1.480086,41,253.709494
36.552014,77,253.768488
89.222007,68,253.822876
212.022675,1000,254.564847
52.179038,117,254.649372
2.398373,331,254.902952
22.04815,63,254.951953
14.816741,66,255.002476
20.859443,33,255.028161
4.203105,17,255.042169
20.412336,113,255.132541
13.736147,26,255.154084
39.693795,60,255.671974
18.671575,18,255.685983
102.245078,152,255.797034
91.589765,283,255.997585
48.96664,112,256.082696
40.246147,93,256.150216
52.06194,140,256.25574
23.331615,61,256.299265
5.829435,72,256.351266
21.412641,16,256.362999
-7.614309,15,256.374007
196.328577,1000,257.140467
84.60819,99,257.662035
22.029405,19,257.676049
98.47485,127,257.769566
45.81541,97,257.843092
180.042076,1000,258.600883
21.685124,17,258.613883
56.024432,43,258.644884
77.388308,144,258.750408
71.634506,156,258.867198
162.610943,328,259.111938
34.564071,67,259.163793
3.57382,19,259.617593
68.965636,97,259.687604
80.585919,85,259.751123
16.883814,205,259.905128
16.079658,55,259.947125
47.294465,78,260.002656
57.878279,292,260.237973
104.395107,355,260.493071
216.445335,1000,261.690276
411.128941,670,262.169535
169.713823,1000,262.92002
29.365015,31,262.943019
263.704491,308,263.637544
33.481959,31,263.661365
54.267633,113,263.745884
16.991428,61,263.791403
9.107168,17,263.803416
25.974075,40,263.832417
59.023742,52,263.867416
20.540744,48,263.901938
107.740069,141,264.001734
22.726096,23,264.019734
18.602546,75,264.074828
15.231261,24,264.093356
16.209235,32,264.117674
44.654594,69,264.166674
52.090166,105,264.242202
295.455559,1000,264.98809
88.745949,341,265.69506
-13.542947,158,265.818589
95.384732,324,266.056649
68.319428,79,266.114803
69.077196,86,266.178812
38.278099,87,266.242329
83.098906,95,266.309853
267.248101,404,266.600629
34.777782,37,266.627629
29.167008,65,266.67663
37.562092,50,266.713154
46.191602,53,266.754155
110.819072,158,266.878848
19.369892,111,266.964368
15.394631,17,266.977368
35.090997,81,267.040899
40.400533,94,267.568122
315.423788,1000,268.291835
16.367672,80,268.349351
24.372913,28,268.370352
61.921211,68,268.419877
101.534936,215,268.576515
17.707902,72,268.630038
22.628659,297,268.856087
27.900797,161,268.977611
37.610001,43,269.012153
-0.495082,39,269.538983
59.137227,85,269.60551
19.96862,51,269.645511
84.270138,135,269.748038
21.930187,29,269.768039
58.254822,120,269.853564
281.301039,1000,270.589159
19.642551,45,270.622678
-10.768797,449,270.963908
23.915146,24,270.982916
-2.033739,199,271.595061
56.498833,69,271.645578
50.871987,67,271.695587
77.324072,112,271.777106
-0.100154,18,271.791119
8.782847,46,271.823634
97.631359,131,271.914176
25.775272,60,271.956176
8.045415,25,271.973176
96.756285,222,272.135365
13.797243,51,272.171365
30.156622,61,272.217895
300.473269,1000,272.954298
39.903522,60,273.000821
67.761379,176,273.590099
67.645307,140,273.701751
60.840603,83,273.758754
76.723875,78,273.81193
9.371231,28,273.83193
73.075287,103,273.903466
16.350243,45,273.935464
320.434209,1000,274.669859
83.41749,102,274.747384
303.403839,342,275.462779
31.051555,42,275.494431
57.487649,242,275.669485
6.230225,18,275.681485
54.618961,67,275.730007
142.224224,143,275.835538
17.757169,31,275.858539
112.780787,210,276.007695
42.324658,68,276.058212
113.394541,221,276.21887
12.974794,45,276.251871
14.889162,19,276.265871
427.198497,711,276.795589
270.339152,1000,277.972949
109.241191,205,278.122105
40.688856,89,278.188113
50.217383,49,278.22663
42.879755,181,278.361239
160.668835,273,278.563019
95.529699,129,278.659984
0.153824,42,278.689992
292.960027,1000,279.871115
-6.612051,46,279.904245
21.261403,46,279.937242
12.442124,14,279.948241
14.707682,64,279.996662
156.146742,236,280.185728
60.337926,65,280.237253
34.253515,60,280.283256
204.907555,400,280.589678
51.962539,44,280.624588
37.456839,84,280.688589
287.102219,1000,281.88018
8.160428,172,282.006079
88.606108,341,282.254422
37.605691,43,282.286423
44.498457,50,282.324948
15.062007,15,282.336956
12.5751,77,282.396027
5.259556,67,282.447544
109.774429,231,282.624902
27.730611,68,282.675902
17.745796,35,282.70291
180.486328,360,283.450528
48.268825,71,283.506314
321.879323,1000,284.238991
55.851301,197,284.389621
102.770103,179,284.525786
206.039638,1000,285.745945
87.182606,309,285.967863
313.99061,1000,286.73631
117.294743,311,287.437724
266.195348,1000,288.194693
298.041929,1000,289.383447
160.141605,330,289.62975
33.612857,79,289.688749
6.738652,22,289.704757
23.436308,182,289.838774
35.222142,46,289.871774
8.841862,12,289.881775
43.38498,72,289.934301
47.389281,64,289.981302
16.387299,24,290.000309
168.721005,219,290.161654
12.81521,36,290.188655
60.108546,76,290.246179
69.631244,92,290.317704
48.474397,139,290.424363
13.318023,32,290.450193
32.527061,37,290.479719
273.91407,1000,291.657711
196.03863,398,291.959297
13.448997,138,292.060832
13.773333,135,292.158476
49.279235,90,292.222
32.357766,59,292.266001
86.668566,104,292.345532
31.019681,40,292.376681
82.262166,111,292.460212
31.186587,96,292.535763
5.57688,26,292.554763
30.243909,65,292.603772
44.474212,86,292.672289
294.930401,1000,293.833657
298.721772,1000,294.536
230.6761,1000,295.660204
342.400755,1000,296.368225
83.631151,224,296.52639
209.861528,352,297.190813
20.104102,29,297.211818
1.478769,30,297.231337
55.902985,41,297.260336
111.509461,142,297.355394
348.505497,1000,298.117181
29.112516,35,298.144189
50.280394,65,298.19319
61.817725,61,298.242714
41.762961,78,298.305724
387.378053,1000,299.539283
427.982128,1000,300.216815
81.840649,168,300.327625
36.514571,83,300.383625
7.769249,40,300.410632
4.606347,42,300.440149
78.55166,152,300.928138
273.310229,327,301.143497
3.122294,17,301.15571
27.507738,37,301.180707
103.199236,183,301.304235
299.121597,1000,301.973053
32.448911,64,302.015061
77.460848,78,302.067097
119.37155,331,302.678336
40.076981,79,302.731869
80.172867,151,302.832393
68.620587,175,302.947919
30.495974,131,303.03362
233.348845,660,303.465663
393.720965,1000,304.521086
46.493229,95,304.583603
359.147761,1000,305.254024
318.484106,1000,306.314352
76.004264,119,306.392872
-1.218686,15,306.40287
15.48072,26,306.419875
14.975487,48,306.451394
104.926841,120,306.532808
185.98894,438,306.820879
380.458367,1000,307.871163
67.828896,105,307.94069
39.831843,120,308.020698
103.402919,175,308.135891
27.036493,161,308.241418
13.515611,40,308.267416
23.019626,167,308.377156
391.804478,694,308.830948
6.904725,27,308.848948
66.446251,110,308.920955
126.533304,731,309.783847
25.643492,37,309.807847
85.334299,231,309.961899
315.225983,652,310.394195
104.717078,431,310.68292
318.50177,587,311.457644
198.958232,500,311.786018
3.592232,24,311.802019
2.162317,20,311.816027
322.377803,490,312.135635
158.726616,299,312.337931
260.829842,326,312.554389
84.686831,101,312.621399
20.436551,23,312.637919
158.797177,234,313.181338
42.037385,37,313.205339
2.855672,22,313.220346
141.778146,599,313.615273
148.04812,240,313.773733
28.460796,48,313.805369
45.935977,41,313.832892
74.967438,230,313.984418
375.720193,1000,315.048389
29.822605,30,315.069396
40.1812,70,315.115788
37.768084,78,315.168553
16.219003,30,315.188934
229.569426,333,315.413184
115.924521,296,315.609487
112.296268,219,315.753533
223.199321,750,316.638163
209.652919,340,316.863618
137.155973,321,317.08193
414.901858,1000,317.750151
442.750076,1000,318.797174
-9.261041,62,318.837696
214.253073,264,319.01022
-3.099119,262,319.186654
245.94038,1000,320.23588
54.499688,75,320.287399
70.237187,247,320.44958
345.634474,1000,321.122082
-5.83387,41,321.14961
67.460413,139,321.242647
426.068609,1000,322.29445
393.165502,1000,322.958784
42.137395,315,323.169465
20.301346,27,323.577894
427.00514,1000,324.241763
65.107769,97,324.306765
264.496833,423,324.585416
31.584821,421,324.863991
75.703441,104,324.934
74.22898,115,325.398215
84.824596,102,325.465744
75.28383,137,325.558781
103.578539,158,325.662305
316.253905,430,325.944687
340.929927,1000,326.610272
79.068951,333,327.219771
279.487771,295,327.415071
284.922238,411,327.68887
28.189788,32,327.70987
322.804446,803,328.241772
52.090038,83,328.299289
55.276621,91,328.360814
109.608576,103,328.429822
400.48592,1000,329.483644
19.21646,26,329.501645
509.230908,1000,330.165377
330.155194,671,330.997154
127.847021,199,331.130894
160.555143,506,331.466274
423.313178,711,332.323859
203.477495,344,332.550513
434.818858,901,333.141618
71.819216,67,333.185414
221.303826,431,333.468993
69.520009,215,333.61243
482.412571,1000,334.659454
76.195259,90,334.719455
483.945473,1000,335.386058
313.216688,627,336.191077
183.321865,548,336.555031
46.042483,85,336.613033
44.753226,71,336.659555
429.042941,1000,337.716637
102.71335,182,337.838006
65.633266,60,337.878125
-3.973318,19,337.891126
158.874705,237,338.045656
546.380824,1000,338.708031
346.704433,425,339.381653
344.720947,514,339.720665
416.013106,889,340.311127
461.522644,736,341.187282
274.530291,347,341.420555
488.677197,727,341.900691
396.56535,629,342.319732
28.866088,50,342.353255
720.92587,1000,343.39685
452.863643,1000,344.056194
278.457384,484,344.756622
276.669975,542,345.115938
267.768302,376,345.365834
86.21099,115,345.441933
95.067626,97,345.507669
127.453925,298,345.705719
74.179629,121,345.786244
40.863181,32,345.808244
234.724963,369,346.437899
68.613647,56,346.474934
480.404737,714,346.94867
520.088572,1000,347.616822
19.429545,18,347.628822
538.654253,1000,348.670058
155.220514,182,348.79012
35.962074,49,348.822162
46.430611,346,349.051478
137.218187,427,349.335483
184.864182,491,350.039346
571.301519,1000,350.700565
84.994838,219,350.84609
243.885452,414,351.503913
160.642583,160,351.60944
297.856237,471,351.919012
503.004944,1000,352.582726
138.690593,258,352.754257
138.492728,188,353.265573
28.509351,41,353.293579
138.611064,367,353.537898
450.6923,701,354.002518
192.478758,322,354.216847
152.628041,519,354.56274
156.766805,257,355.11817
8.18827,16,355.129171
496.350789,711,355.60402
19.952039,59,355.644022
124.368087,143,355.738549
755.081286,1000,356.805321
281.108655,520,357.154418
314.290682,515,357.499071
467.017167,817,358.043265
658.324357,1000,359.113604
28.715907,19,359.126605
479.490203,1000,359.792902
1.334973,16,359.803903
33.425757,37,359.828902
384.741973,630,360.63451
63.420598,58,360.673032
671.134936,1000,361.333719
272.382821,505,362.052545
74.093401,185,362.175861
11.632214,52,362.211862
371.200891,763,362.719342
186.223559,322,362.932392
458.32159,1000,364.004706
23.265476,41,364.032706
625.509034,1000,364.704197
185.522453,266,364.882247
525.318704,595,365.657333
522.438977,1000,366.318298
242.58213,215,366.461837
525.054615,1000,367.50899
55.966084,99,367.573993
321.601954,565,367.946086
462.766371,1000,368.610211
504.529345,1000,369.656846
47.650391,71,369.704375
593.715428,1000,370.755672
173.88119,301,370.955003
303.033625,425,371.237131
551.240734,1000,371.902897
45.924428,136,371.994421
466.385438,761,372.880352
97.660148,191,373.007131
331.101564,417,373.283793
345.716008,541,373.642206
26.071801,68,373.687728
292.515035,416,374.345789
487.016544,834,374.899373
42.584467,137,374.991088
416.132983,729,375.475308
498.071375,693,376.333291
157.206011,158,376.437814
26.735177,40,376.463822
444.889278,825,377.008188
349.477207,405,377.275594
529.697065,945,378.297309
444.570952,602,378.699746
187.954049,271,378.880281
112.3266,228,379.033322
559.429928,1000,380.108924
201.362645,263,380.285145
444.416772,533,380.639635
32.8811,53,380.675643
365.533314,440,381.355652
171.249899,209,381.493799
577.849835,1000,382.155007
24.166157,20,382.168008
731.812873,1000,383.218627
220.28387,341,383.445894
160.407452,211,383.585686
83.616421,212,383.725725
185.654476,393,383.987781
666.562534,1000,385.026777
7.388447,18,385.038777
60.781055,53,385.073777
146.240804,388,385.332679
87.844788,149,385.432202
29.432269,41,385.461209
749.293906,1000,386.510072
165.436341,262,386.684601
341.050398,562,387.054689
82.112164,72,387.102221
310.088228,437,387.393487
173.543636,209,387.53226
489.708202,1000,388.603261
317.009292,1000,389.262777
526.403217,1000,390.315057
404.51296,537,390.670888
704.708605,1000,391.33719
828.582248,1000,392.385453
457.910916,708,392.857584
563.496547,1000,393.905483
722.835868,1000,394.571574
532.524999,1000,395.624322
674.26791,1000,396.292336
188.035346,222,396.440691
669.72458,1000,397.492249
85.422204,91,397.552764
516.59703,655,397.98787
616.094084,1000,399.039684
679.165304,1000,399.707606
524.63847,1000,400.757521
469.703507,1000,401.429706
49.347589,94,401.493051
644.085831,1000,402.549345
524.372097,601,402.950283
497.063771,1000,403.620485
549.297782,1000,404.669447
167.636578,167,404.779968
643.087834,1000,405.829607
571.493371,1000,406.490964
673.071277,1000,407.561473
527.924475,1000,408.221389
36.462881,75,408.27139
741.041089,1000,409.33784
683.733464,1000,409.995006
236.326879,236,410.153177
20.214768,17,410.164177
219.417585,292,410.357884
62.849996,73,410.406891
188.057286,233,410.561586
799.718878,1000,411.625999
517.708,1000,412.290258
583.739495,1000,413.331092
682.907802,1000,413.998539
95.600058,166,414.11007
660.921275,1000,415.161228
724.608264,956,415.797696
754.382967,1000,416.847784
233.743716,270,417.02583
630.486064,1000,418.073977
596.540522,1000,418.735119
21.648625,18,418.74712
490.773603,822,419.296217
726.907397,1000,420.346924
583.953465,1000,421.014112
467.03041,534,421.752133
