#{"t_start": 1787236830.7355611, "env_id": "Ant-v5"}
r,l,t
-701.995862,1000,90.417896
-7.836718,34,90.442896
-32.490118,21,90.457896
-9.901262,52,90.495419
-9.117467,15,90.506419
-29.377057,30,90.52742
-2.838917,19,90.54142
-10.543026,15,90.55342
-31.73099,40,90.582942
-47.029901,43,90.615943
-70.951638,99,90.69248
-33.876328,53,90.731478
-17.377206,55,90.77049
-24.191907,21,90.786005
-47.093122,47,90.820124
-12.758189,11,90.828124
-5.008671,42,90.859125
-65.238116,108,90.939649
-0.296137,16,90.95165
-36.837639,17,90.96465
9.371253,46,91.000173
-27.946098,38,91.030535
-3.853063,21,91.046535
-0.554972,21,91.062536
-23.768636,47,91.100055
18.213578,35,91.126062
-9.102098,34,91.151061
1.229943,32,91.175067
-3.997675,57,91.218586
-3.921473,14,91.229862
-42.523499,58,91.273982
15.768419,60,91.321908
-19.459074,71,91.376917
-25.366694,22,91.394431
14.642712,18,91.408432
-0.395346,35,91.905809
-6.398027,26,91.927809
-83.722554,70,91.981322
1.185469,22,91.997331
3.236513,35,92.027328
-10.93282,17,92.040328
-11.175707,18,92.054329
-14.439057,26,92.074336
-1.843741,14,92.084852
7.31585,62,92.129861
6.74345,25,92.149964
-22.235511,48,92.18748
-15.967896,27,92.208481
-99.896158,76,92.264003
4.744732,35,92.290151
-13.358363,20,92.306151
-129.557682,162,92.423684
-29.810687,45,92.457684
-102.816199,171,92.583742
-6.655872,13,92.593739
-18.5549,30,92.615741
-4.074935,17,92.62774
-9.663076,43,92.659742
-11.261793,14,92.670749
-716.908327,1000,93.441925
-16.165798,21,93.91816
-35.854236,34,93.945161
-79.056152,137,94.048688
-15.856962,18,94.064688
-2.692482,14,94.075696
-650.812206,1000,94.818846
-26.474792,46,94.851847
-673.543376,1000,96.094776
-106.791822,83,96.156778
3.981917,43,96.187299
-58.671396,97,96.260517
-25.256363,59,96.30423
-107.426041,92,96.371238
-1.441152,27,96.391752
-2.260957,16,96.403753
-16.054912,19,96.417752
1.331918,25,96.435752
-52.759934,94,96.505276
-41.648191,55,96.547277
-679.874002,1000,97.303418
-9.665251,11,97.312422
-10.255909,40,97.344423
-16.573496,56,97.387949
-20.042827,48,97.42695
-11.346031,46,97.465952
-9.557905,18,97.480963
2.754043,30,97.966809
-12.935321,41,97.998327
-0.185927,40,98.032328
-48.471241,88,98.103865
-650.892102,1000,98.855372
-18.917609,28,98.87638
-48.657076,59,98.919947
21.963719,57,98.961946
-14.002709,14,98.972954
-49.777592,62,99.019043
-24.222727,15,99.031039
-14.281228,12,99.040039
-19.230449,17,99.053039
-69.162494,55,99.095574
5.332387,38,99.125098
-16.726992,33,99.149146
14.506768,35,99.176152
-22.181129,31,99.200688
-30.391792,47,99.236152
-37.215689,61,99.286266
-13.234703,18,99.29978
0.333569,27,99.321628
-2.879678,101,99.401154
12.899514,53,99.443082
12.030795,27,99.465079
-4.494009,12,99.474081
-4.495363,35,99.501592
24.431991,30,99.995333
11.010069,49,100.033294
-94.770144,63,100.080304
-15.024175,17,100.093814
-29.243053,34,100.119817
-8.792416,19,100.134816
-9.698565,26,100.15382
-1.79752,61,100.201345
-55.184981,30,100.223345
-21.486684,24,100.241345
10.532196,51,100.278459
-25.782158,49,100.313066
-98.141259,103,100.388501
-9.71673,19,100.402501
-2.640745,21,100.417501
-31.119792,59,100.460502
-22.390581,23,100.477509
-20.651639,36,100.505133
-18.481073,18,100.51903
-15.211399,86,100.581036
-13.395121,41,100.611554
-25.56349,18,100.624556
-38.616236,37,100.652554
-1.703118,19,100.667555
-18.943599,58,100.71024
-27.737156,54,100.750588
2.836266,33,100.774323
-6.219078,44,100.807938
-45.408081,32,100.831938
-30.004899,97,100.903577
-5.120838,53,100.942582
-27.962904,35,100.967578
0.49807,28,100.988092
2.774144,20,101.003275
-4.507973,17,101.016592
-18.793687,25,101.035738
-8.642798,17,101.049741
-70.53256,66,101.103594
-624.021503,1000,102.342889
-48.025454,36,102.369886
12.23484,34,102.394193
-15.759883,25,102.413193
-39.202809,68,102.462195
-2.218146,31,102.485204
0.933972,15,102.496724
2.587238,24,102.514719
-44.75088,49,102.55172
-115.772644,104,102.627247
-12.005605,35,102.653244
-7.257835,28,102.674244
-80.828614,93,102.74052
1.567563,12,102.749521
-7.046271,36,102.775529
-144.142905,68,102.826227
-22.004354,38,102.854228
-21.915393,46,102.88824
-19.461167,28,102.910756
-9.01767,18,102.923756
27.301616,23,102.941756
6.121822,15,102.95276
-33.998256,30,102.97577
-8.095442,23,102.992281
-21.080512,32,103.016277
-67.936027,82,103.076288
-658.128893,1000,104.29812
-13.745795,17,104.310121
-14.831406,19,104.324121
1.089629,14,104.334006
-32.418132,25,104.352007
-32.903944,39,104.381015
-63.355092,49,104.417532
-49.16807,30,104.439534
-32.521236,42,104.471534
4.133494,15,104.483545
-16.618157,25,104.502974
-29.790445,54,104.542036
-14.602744,16,104.554059
-8.488254,31,104.577132
12.178037,25,104.59474
-32.818049,30,104.615741
-0.979742,51,104.652742
-45.389092,61,104.697264
-17.252364,17,104.710265
32.351532,22,104.726265
-139.80939,194,104.870026
-16.152999,49,104.905549
-16.710232,13,104.91655
-24.339055,41,104.94655
-21.237188,25,104.96555
-17.113044,12,104.97355
-54.600798,41,105.005075
-2.571046,13,105.015075
1.667423,14,105.025075
18.138731,78,105.085084
-126.44913,134,105.189596
-387.998157,542,106.071634
-12.665536,53,106.113157
-6.24753,12,106.123157
-1.795286,11,106.131157
-27.651096,102,106.207682
17.449371,37,106.233684
-34.532454,55,106.274207
-33.89989,29,106.296477
0.363838,36,106.324477
-10.521477,35,106.350478
-9.724807,36,106.377486
-81.53448,164,106.495579
-7.67513,15,106.506579
-13.137765,33,106.530579
-20.545447,41,106.55958
-621.155326,1000,107.320632
21.367633,34,107.346627
-10.114277,43,107.38063
-18.554615,26,107.401138
-30.731038,40,107.433138
-16.296629,23,107.451139
-29.367188,43,107.485151
-11.689748,39,107.515663
-30.416239,23,107.534664
-21.27276,21,107.553664
-22.121103,57,108.055847
3.257404,19,108.070847
-10.087031,21,108.086856
35.876689,46,108.121373
14.944155,81,108.188383
-54.378917,68,108.2389
-19.087919,45,108.273045
3.214097,30,108.294567
-58.634149,47,108.329568
-28.566803,44,108.361569
23.153752,51,108.399092
9.242932,67,108.446093
0.4894,14,108.457094
20.295203,51,108.49561
-5.639824,13,108.505616
-8.014511,21,108.520616
-4.852497,46,108.554615
-4.49931,22,108.570615
-56.724278,47,108.604139
-5.51754,29,108.625139
-31.39298,27,108.645139
-583.307505,1000,109.396598
4.454635,34,109.427602
-25.564879,34,109.454603
1.825027,23,109.472604
-4.527293,27,109.49412
-12.478232,12,109.50413
-41.758966,47,109.540131
-6.640503,31,109.564132
-20.344821,16,110.036328
-24.066844,20,110.052325
1.357231,23,110.07022
1.711363,15,110.082223
-21.212553,13,110.092224
-11.907558,15,110.10373
-14.452509,39,110.132742
-15.229856,32,110.156816
-4.194081,14,110.166816
-561.646623,1000,110.938775
-13.131935,36,110.96577
-12.974834,38,110.99527
-28.246607,35,111.021278
8.516219,18,111.036279
-8.661875,14,111.047279
11.887708,38,111.076279
-24.649239,130,111.173803
7.158301,36,111.201325
6.911244,22,111.218326
-17.150225,36,111.246334
-37.411559,31,111.271538
-26.433864,62,111.318059
-44.849293,40,111.35006
8.971668,64,111.400583
-30.01986,43,111.433583
-2.741328,15,111.44558
-8.026706,27,111.466585
-12.959603,90,111.53711
-4.411656,31,111.562106
-24.735347,33,111.589118
-5.91553,31,111.612631
-22.125585,31,112.103594
-37.631301,74,112.166592
-23.234707,91,112.24112
2.155713,67,112.295367
-5.685925,19,112.309885
-13.440194,56,112.355889
-25.551019,34,112.382899
-16.058932,35,112.409413
22.259331,41,112.440414
-2.458488,46,112.477414
2.477645,20,112.493422
-22.801837,95,112.564937
7.372424,34,112.589945
-12.568915,108,112.679462
0.907962,18,112.692945
-1.777579,40,112.722396
-29.591091,31,112.745397
-25.551768,24,112.764397
-31.356593,72,112.818022
-68.870741,59,112.862023
12.095442,32,112.886031
21.509772,86,112.949548
3.727223,16,112.961548
4.019203,38,112.990556
-7.067718,13,113.000069
-75.784823,91,113.070071
7.61862,18,113.084078
-10.028919,32,113.108594
-51.762235,63,113.155813
-67.215375,107,113.235336
-23.32177,38,113.263859
-12.926409,29,113.285867
-19.676241,36,113.313381
-80.70833,106,113.393382
-3.164697,11,113.401892
-8.47424,47,113.437893
-26.128353,20,113.452893
-3.681435,30,113.475894
-6.412278,15,113.487893
-17.47875,15,113.499411
-101.541753,107,113.582412
-69.953731,185,114.185955
-23.326047,32,114.212472
-18.006214,31,114.237472
-6.834316,22,114.25548
20.136277,102,114.338237
1.012731,13,114.348238
-7.88238,72,114.40276
-11.395455,60,114.447762
11.019524,14,114.458762
-60.107694,52,114.49777
-57.571512,53,114.535284
-69.719251,76,114.591292
8.560539,26,114.609808
-15.752788,28,114.630808
10.903231,35,114.65681
-14.26934,21,114.67281
-13.925685,22,114.688818
-5.706445,15,114.700333
0.019447,17,114.712333
-30.999391,37,114.739333
14.599533,27,114.759334
-8.757418,76,114.813977
40.645205,51,114.850976
-109.512744,155,114.965502
-53.243091,48,115.001127
-34.24573,45,115.033033
-5.33145,33,115.058034
-49.676677,39,115.088043
2.494094,17,115.100558
-50.53725,50,115.137561
-37.399451,28,115.159563
-18.289148,44,115.192655
-23.148103,37,115.220165
-11.179885,15,115.232168
21.681039,30,115.255192
-58.742522,62,115.302733
-16.530554,30,115.325733
-44.733685,81,115.386745
-95.293939,115,115.473264
1.777065,14,115.484272
-8.279565,11,115.492273
-24.094524,34,115.518788
25.420345,42,115.553784
-0.979923,25,115.57479
-10.763915,44,115.60831
-15.283926,28,115.630317
-2.706498,13,115.640317
-17.593658,14,115.652322
-53.805643,72,116.194335
-2.939531,14,116.206845
-5.276108,13,116.217846
10.03478,38,116.246853
50.44674,48,116.283052
-10.615737,13,116.293059
-9.065357,11,116.301576
-2.805897,13,116.312577
-34.937345,88,116.379584
-5.032373,67,116.430108
-11.361198,44,116.463107
-4.545028,14,116.475114
-23.765428,63,116.524631
-8.418801,9,116.530631
0.23109,19,116.54563
-3.41658,19,116.560632
-28.822665,57,116.604153
-1.624423,20,116.619154
-5.018959,20,116.634155
2.970682,14,116.645155
-8.739598,16,116.657155
-86.68925,90,116.723679
-4.868672,41,116.75368
-32.395056,37,116.782681
-9.875308,15,116.794689
-13.136968,48,116.831333
-540.717477,1000,117.585847
-18.551266,43,117.618357
-5.391355,17,117.632358
-7.365544,84,117.697888
10.784881,27,117.719404
-11.393134,34,118.20107
-15.86222,40,118.234079
24.620241,22,118.252087
-537.630295,1000,119.013464
-42.843146,40,119.043467
-10.465832,21,119.058465
-20.925652,53,119.097473
-7.126104,19,119.110987
-25.938605,21,119.126995
-25.317887,36,119.153583
1.313723,48,119.190591
-57.37662,85,119.255127
-7.049399,25,119.273259
-34.396679,23,119.291271
-6.687997,58,119.333786
8.912239,33,119.358891
-10.315884,13,119.368783
-0.628599,24,119.386783
-3.769878,17,119.39979
-18.704106,50,119.437307
-55.152309,59,119.481308
10.533802,20,119.496316
-39.258097,63,119.545828
-29.566481,39,119.577832
5.869163,58,119.624351
-5.120746,36,119.654358
-0.605085,42,119.687538
-45.316078,59,119.734044
-30.945008,23,120.215914
-6.29045,18,120.230915
33.626208,26,120.251923
-12.123749,17,120.265437
-2.243939,13,120.276994
-0.86208,73,120.336519
-42.826776,50,120.37652
-2.29364,18,120.390528
-13.140582,16,120.404043
-1.997645,12,120.414044
-16.33869,60,120.463045
-18.45521,24,120.483046
-28.947201,40,120.515569
-1.281081,55,120.55757
-9.874448,20,120.572571
-34.381802,28,120.593095
-26.047981,45,120.631607
-32.240775,81,120.694619
-74.155048,143,120.801143
3.650667,29,120.82277
21.036008,48,120.85817
17.839784,33,120.882089
2.451596,24,120.900097
-67.343279,143,121.007324
-55.201655,85,121.072329
21.778645,66,121.121994
5.894776,34,121.14792
-652.009399,1000,122.392979
-14.040805,25,122.414508
-9.711412,26,122.43658
-20.1005,46,122.474267
-15.87025,36,122.502358
2.964437,16,122.515934
-25.616491,141,122.627587
0.673866,11,122.636587
-38.962732,50,122.675088
-35.956213,45,122.710562
-35.487021,43,122.743562
4.687043,20,122.758563
-1.088195,15,122.769562
-89.499772,147,122.875926
-6.663457,26,122.894934
-9.581886,42,122.927452
-0.790881,25,122.946457
-11.484006,50,122.983456
12.888867,32,123.00756
-15.216075,19,123.022558
-24.760866,34,123.047559
-6.310566,13,123.057559
-38.830093,46,123.092567
-36.935175,34,123.11808
-1.084102,19,123.132087
6.503158,19,123.1466
40.936225,34,123.1716
-25.737699,34,123.198608
9.885309,13,123.210123
-6.135812,44,123.244124
-25.19997,38,123.273239
-3.719867,28,123.294242
-28.85497,97,123.369765
9.837737,55,123.412294
-11.23271,30,123.436294
-12.276002,15,123.448296
-41.014178,28,123.471299
-14.741188,16,123.484295
-4.080303,62,123.533808
-4.831817,73,123.591808
-9.181152,27,123.613326
-2.766765,11,123.621327
-11.341741,48,123.658547
37.346621,26,123.678061
-3.460928,12,123.688062
-28.333591,23,123.705576
-36.018811,109,123.790593
-3.365007,35,123.819617
-40.688323,34,123.846316
-608.913389,1000,125.096163
-25.343949,43,125.12893
-10.494831,17,125.141445
-9.482243,17,125.154023
-19.187848,44,125.187025
-119.771377,110,125.268783
-8.141989,14,125.280784
-39.378717,57,125.324301
-37.215061,43,125.358306
-7.753532,21,125.375307
-404.407615,632,125.873429
1.926989,16,125.887432
28.093377,29,125.910944
-523.732765,1000,127.153678
-545.474336,1000,127.934606
-1.274982,25,127.953612
-11.418527,18,127.967603
-1.600165,92,128.500404
-18.607294,18,128.51491
-10.469499,39,128.54491
-31.611895,33,128.569919
-18.066817,12,128.579911
-9.622289,11,128.588917
-19.87081,28,128.61044
-2.078263,32,128.634449
-31.429202,47,128.669452
13.818655,44,128.701557
-37.388501,31,128.723975
20.031864,30,128.746976
-0.498804,28,128.767977
4.143855,30,128.790977
-60.861367,105,128.867681
-12.424961,62,128.913206
-0.591466,14,128.923208
16.98503,45,128.956207
-9.208259,40,128.985209
5.12043,24,129.003218
-6.53563,23,129.020742
1.12028,14,129.03074
-29.40321,25,129.050741
-7.999353,35,129.076742
2.19265,13,129.086742
11.751946,57,129.128273
-6.280027,49,129.16443
-35.653699,60,129.211084
-0.32424,14,129.221093
-1.214531,16,129.233093
-5.040384,13,129.243093
6.904825,16,129.255101
-31.298938,104,129.331862
-2.34069,32,129.356864
-2.938629,117,129.445384
26.096515,49,129.482385
-2.71123,13,129.492385
-1.07244,15,129.503392
-6.91547,10,129.510899
-35.327478,38,129.53891
-69.092887,118,129.626432
-10.376395,20,129.642433
0.768654,17,129.655433
-4.243504,77,129.714277
-12.890431,64,129.762277
-43.894261,27,129.782279
-28.434151,54,129.823862
-19.35681,35,129.850863
19.284116,20,129.866868
4.479607,53,129.907871
6.250916,28,129.930387
-26.262057,27,129.951387
-23.79737,34,129.979384
0.512393,22,129.998391
31.810589,56,130.502902
-22.213537,28,130.526418
-1.967917,38,130.556419
-14.461995,19,130.572419
-13.648452,21,130.58942
-15.42129,61,130.639938
-44.145287,51,130.679944
1.547573,13,130.689944
4.333791,73,130.746468
-40.152282,44,130.780468
4.730323,16,130.792469
-5.243333,14,130.803476
-21.471596,28,130.824206
-14.863707,23,130.842205
-539.145126,1000,131.602162
-22.077646,146,131.712455
-35.971683,21,131.728464
-8.017403,21,131.744464
-7.399531,10,131.752465
-41.420197,59,131.797466
-56.798476,60,131.8447
-27.43834,107,131.929227
1.502168,36,131.958223
-13.078168,91,132.029753
10.578569,24,132.522589
32.176188,70,132.579595
0.314433,10,132.589596
-19.82551,20,132.606604
0.522458,27,132.62812
-25.549223,25,132.64912
-2.479573,18,132.663116
-16.354943,16,132.676116
-1.368531,20,132.692117
-17.40015,29,132.714552
-12.747623,14,132.727556
-2.401069,37,132.757557
-13.600993,49,132.795558
-8.168569,61,132.844265
-4.683534,15,132.855265
-8.200783,18,132.869265
45.760593,106,132.947787
-515.355897,1000,133.69822
-9.888111,31,133.722743
-26.96675,55,133.763744
-33.74182,45,133.798745
4.248139,24,133.81629
-16.779799,28,133.837885
-20.55206,37,133.866878
10.384446,14,133.877883
-26.962614,26,133.897883
-10.358819,19,133.912887
-2.821553,50,133.952394
-12.139639,15,133.964397
-26.689222,50,134.008406
-9.337951,75,134.067923
-1.263758,20,134.083924
-46.506324,89,134.606652
-15.449717,12,134.617169
-3.692537,44,134.65217
-9.568712,19,134.668171
-19.781649,15,134.680171
1.180212,33,134.706179
-4.725091,31,134.731694
-3.753557,71,134.787695
-15.202629,43,134.821738
-50.353459,47,134.857536
1.983938,17,134.870536
-8.964405,20,134.884536
-32.934135,41,134.91706
-11.163607,47,134.952061
-23.052258,36,134.979061
-43.466053,65,135.028585
-40.768649,26,135.047585
-7.950505,58,135.091586
-4.364294,35,135.118109
-14.958885,40,135.14811
-12.069116,43,135.181111
-7.656449,15,135.192111
8.704427,16,135.204119
-54.958348,52,135.24364
-26.073758,107,135.324321
-23.634116,26,135.344321
-2.369189,17,135.356321
-5.810862,24,135.374322
-33.737386,48,135.40933
13.869396,27,135.430709
-47.150076,57,135.473737
-29.492988,96,135.549299
-15.267814,34,135.575299
-13.353984,24,135.593301
-8.864026,12,135.604311
-553.593688,1000,136.841305
-44.132421,62,136.890311
7.049659,13,136.900308
-8.454499,20,136.914321
-15.57646,14,136.925846
-1.54244,15,136.9369
10.026956,34,136.961838
-48.372647,33,136.985839
0.758094,19,137.000839
1.653599,13,137.010846
4.286214,22,137.027361
-41.218853,64,137.075362
-12.452125,34,137.100363
-28.784222,42,137.131893
-9.232967,9,137.138975
-5.732734,14,137.149982
9.007912,15,137.160983
-34.788478,32,137.185984
-29.831948,19,137.200984
-7.249582,32,137.224507
-14.870427,29,137.246515
-23.15056,28,137.266797
-14.860758,20,137.281797
78.148986,73,137.33532
0.402929,26,137.356326
-35.224199,60,137.40433
-1.46976,14,137.41533
18.329715,33,137.44084
-11.795636,24,137.458844
-27.765218,58,137.504852
0.346324,19,137.518364
-2.51423,9,137.525364
1.594075,58,137.57137
-0.416055,15,137.58337
-38.398102,74,137.641892
10.59593,37,137.6719
-10.983176,17,137.685415
18.915533,48,137.723936
-1.061306,23,137.740937
0.860454,20,137.756937
4.604101,25,137.775937
-22.18049,42,137.807945
-19.096908,27,137.827703
-30.818011,38,137.856703
-8.000692,22,137.873704
0.978194,39,137.903713
-26.457437,27,137.924227
32.574606,31,137.948227
-46.765397,59,137.996228
-43.627696,57,138.040751
-457.336372,1000,139.268316
-64.948479,149,139.380563
-17.785014,24,139.399563
-8.25114,12,139.40857
4.603323,46,139.442085
-502.914257,1000,140.667235
-429.716055,1000,141.423812
-9.385883,15,141.434813
2.462277,14,141.445814
-23.486129,64,141.493814
-53.149273,82,141.555337
5.862013,29,141.577337
-15.917436,54,141.617345
-1.838053,32,141.64186
34.460672,27,141.662864
-33.498882,62,141.709382
-532.008459,1000,142.940373
23.255372,26,142.961353
-11.683837,22,142.978263
-9.702409,15,142.990365
-389.678155,1000,143.753885
8.688667,28,143.775885
-70.686917,57,143.823936
-79.088152,141,143.932039
28.58001,22,143.94904
30.161672,57,143.992042
-8.608893,13,144.003042
4.611206,26,144.022555
-13.971379,17,144.036564
-9.339374,30,144.059564
21.912728,29,144.081564
3.820284,20,144.097565
3.11153,14,144.108572
-47.173465,34,144.136095
15.242878,42,144.169166
-13.589882,22,144.186166
-2.659252,32,144.214174
-29.541157,21,144.231246
-3.126545,12,144.241246
18.712196,29,144.717577
4.150234,13,144.729094
29.957635,67,144.783095
-6.396255,21,144.800095
-18.570043,30,144.824016
-17.267422,36,144.853019
-13.874885,12,144.863013
-11.28318,24,144.883017
-4.143901,31,144.90702
1.813709,31,144.932911
-45.159,40,144.964915
-8.559063,18,144.978914
-33.979949,87,145.045519
-20.457836,57,145.087276
0.185709,16,145.099293
-23.142949,29,145.121422
-21.560786,57,145.16304
-27.048034,46,145.197041
1.330591,42,145.227643
2.953231,34,145.25265
-27.932028,40,145.283219
-6.880357,18,145.296221
-420.984482,1000,146.057714
14.961599,62,146.106511
-1.190445,63,146.15522
-408.321086,1000,147.390768
2.400005,26,147.409769
-16.168682,17,147.422484
-2.041186,22,147.438998
10.850363,22,147.454998
-70.354111,126,147.550871
-0.654856,21,147.56587
-2.274074,24,147.584871
-11.67939,45,147.617879
-11.510477,32,147.643394
-4.327154,12,147.652394
2.20678,45,147.685669
15.357328,69,147.738195
-33.387224,47,147.773195
-2.349412,54,147.817204
-17.842643,74,147.874811
-86.091354,75,147.934426
-3.32041,59,147.979427
4.524101,25,147.998427
-5.139466,13,148.008427
16.706104,52,148.048946
-89.371208,157,148.172472
6.150068,19,148.187468
-0.832249,22,148.204468
-11.740107,15,148.216484
-14.268499,15,148.227998
27.09634,55,148.270872
-2.679935,75,148.786129
-2.160019,30,148.810137
-35.728351,96,148.887718
55.606578,58,148.935243
27.607218,37,148.966239
-1.611918,13,148.977699
-7.010022,27,148.9997
-9.940407,29,149.023708
-6.915103,15,149.035224
-466.476866,1000,149.794457
-29.727069,70,149.848289
-3.652454,81,149.91029
-32.908995,65,149.962814
2.588831,45,149.997816
1.636151,21,150.013816
-2.469919,19,150.028819
-9.660856,38,150.057331
-43.995884,101,150.133845
-17.735697,22,150.150846
-20.266606,24,150.168846
-2.833298,20,150.184846
-33.742653,118,150.277697
4.74919,14,150.287698
-8.038729,100,150.363929
-5.536525,19,150.839072
1.137821,11,150.848071
2.825615,17,150.863072
-7.419957,15,150.875072
12.088405,16,150.888072
-28.522047,52,150.930597
-412.14309,1000,151.706151
-287.992756,824,152.349992
-26.831115,24,152.367988
2.784617,20,152.382989
-3.753211,64,152.888339
17.580853,16,152.901339
-2.624095,24,152.921347
-15.8762,16,152.934862
12.585433,29,152.957863
-8.22184,19,152.973865
6.310286,20,152.989859
-221.412786,794,153.604365
-17.551925,18,153.618372
-53.506854,55,153.660891
-327.035597,664,154.168133
-45.400492,80,154.229151
-19.778623,63,154.278863
-1.438779,30,154.30286
-112.422073,126,154.400377
-26.394455,83,154.926027
4.879456,26,154.947545
6.753734,19,154.962545
1.349217,61,155.011542
-25.276851,18,155.025546
7.634013,14,155.037067
-1.657229,13,155.049067
30.754779,102,155.130076
7.67076,32,155.154736
10.730346,20,155.170737
-7.462013,62,155.219745
-15.425179,35,155.245262
-4.419156,10,155.252269
0.203315,25,155.270796
8.069175,12,155.279421
3.459223,28,155.30042
0.279118,23,155.31742
9.54767,47,155.350954
-4.646988,63,155.396952
-9.602292,23,155.413953
17.396142,77,155.470475
-269.321323,1000,156.239969
1.374232,18,156.253977
-21.382026,44,156.289113
3.798088,39,156.318114
-11.730095,41,156.349637
-2.430578,47,156.386634
-14.49708,99,156.467162
34.989096,50,156.972296
26.558599,84,157.042563
-10.059812,47,157.079564
2.542136,57,157.124718
-21.440023,35,157.152431
15.577172,46,157.188407
25.281262,23,157.206429
1.389869,35,157.233537
3.367791,29,157.255672
-4.715572,14,157.266186
1.792059,61,157.31195
-14.86434,23,157.330958
-58.524038,47,157.368475
-5.280177,11,157.376474
22.598274,30,157.399476
1.343339,14,157.410475
-369.142476,1000,158.176335
-8.629301,37,158.205329
0.442235,43,158.238858
9.693876,30,158.266173
1.094127,13,158.276173
-14.766397,39,158.307174
-35.44488,29,158.329186
-2.669978,24,158.347704
-4.841684,34,158.373705
3.939553,15,158.385705
0.024385,41,158.41671
-8.094907,54,158.457235
-0.927373,49,158.495232
-25.999272,27,158.515232
4.826166,47,158.552755
12.577247,16,159.036062
-29.535216,53,159.082072
-38.904631,47,159.121086
-4.042034,19,159.137598
9.025542,88,159.211706
-18.624966,14,159.222714
-17.010302,12,159.232851
-1.708513,14,159.244236
-350.071929,1000,159.996406
21.608208,107,160.07693
4.877799,16,160.089932
15.33838,40,160.120934
-27.941684,26,160.140458
-3.0263,18,160.154454
-51.797037,76,160.212455
-8.890724,30,160.23596
-1.162265,10,160.243963
-9.309793,16,160.25697
-14.273652,70,160.309097
-21.794196,33,160.3341
-11.107323,37,160.36162
-9.30827,53,160.401617
-4.192714,56,160.443155
-1.096972,63,160.491153
18.638703,42,160.52316
-14.635741,25,160.542675
-7.452744,25,160.561677
9.925586,13,160.571676
-0.502843,30,160.594677
-29.10426,63,161.121792
-15.196437,35,161.151514
1.564668,26,161.172515
-35.786981,52,161.214522
19.482611,18,161.229533
-38.199341,60,161.277515
31.208969,54,161.319433
2.093926,46,161.354748
-2.404295,12,161.36374
-33.895678,59,161.408669
2.381237,25,161.426669
6.173519,16,161.439185
-4.454538,17,161.453185
9.765606,24,161.471186
-9.510357,95,161.54271
31.431373,53,161.58271
-10.727358,67,161.633723
-0.117287,20,161.649238
-19.487936,77,161.707759
7.161579,32,161.732767
-3.390776,13,161.743282
-8.011025,13,161.753282
-95.005161,125,161.847885
9.082086,20,161.861889
-14.126733,79,161.922886
-8.567396,16,161.934887
-15.956805,13,161.944393
-16.903804,41,161.975398
-363.029074,1000,163.207327
-7.809822,12,163.217328
-2.314832,16,163.230326
-34.246049,44,163.265339
-6.222908,66,163.318065
23.363336,30,163.341588
17.218119,96,163.41959
21.51359,38,163.450113
7.469324,28,163.472113
16.738733,129,163.567638
-46.525874,70,163.618639
-3.951758,16,163.630646
-26.67691,66,163.678168
2.800614,21,163.695345
11.376183,18,163.710345
-18.052227,28,163.731354
-25.532292,46,163.764869
-15.273921,43,163.79687
10.74387,53,163.836958
7.193852,47,163.871481
-12.409135,28,163.892481
-17.948249,33,163.916482
24.381326,64,163.970999
-16.792745,36,164.001001
24.808175,109,164.089541
1.593878,16,164.102546
10.643844,57,164.146388
-296.874427,1000,165.389134
-5.585989,31,165.414131
0.549941,23,165.432209
25.918825,42,165.465258
13.598483,66,165.515286
-36.615441,41,165.545553
1.942044,19,165.559554
19.807862,47,165.594554
-4.597225,34,165.621555
11.084495,19,165.636561
-23.735946,22,165.653076
-20.123186,50,165.690598
-15.819701,30,165.713599
-18.666539,72,165.769132
13.654965,13,165.779133
-6.188154,109,165.859879
12.922004,39,165.89088
-0.925376,57,165.933883
40.613103,89,166.003395
-9.260333,40,166.033403
20.975832,60,166.080794
6.271648,25,166.099803
-6.314254,16,166.111802
-12.365481,51,166.151386
29.532107,39,166.181387
2.409716,29,166.204387
-1.316465,18,166.218384
-4.723861,12,166.228387
-8.464214,28,166.249896
-24.844514,65,166.300982
8.922011,31,166.323982
-1.065343,12,166.33299
-26.745951,34,166.359506
-0.925745,16,166.372507
9.644306,25,166.391503
19.25951,33,166.416503
10.810386,23,166.434516
6.206612,24,166.452749
2.589769,21,166.468754
-10.841808,16,166.481754
-49.504116,96,166.555281
-12.866755,43,166.588284
-48.675661,98,166.661899
-2.564435,63,166.7099
28.092237,108,167.256274
-15.53884,48,167.293368
-16.447883,32,167.319369
12.091031,30,167.342882
-16.952515,17,167.355887
28.557527,33,167.381888
-36.975527,47,167.41889
-6.449082,69,167.47242
5.346503,23,167.490522
-15.522213,62,167.538426
-3.3683,12,167.547101
10.579903,22,167.564101
26.05635,43,167.595101
6.887718,21,167.611102
-6.448577,55,167.651624
-2.624423,15,167.662624
19.191093,34,167.687146
2.543082,43,167.719146
13.800456,21,167.735159
4.674282,14,167.74568
-13.899668,32,167.769682
34.530161,44,167.803683
3.483381,27,167.824758
2.821023,24,167.842481
-1.994522,22,167.858488
-9.876696,25,167.876488
-2.75005,33,167.901489
-8.709951,38,167.929559
0.863935,18,167.943137
1.460298,21,167.958145
30.771495,103,168.035154
-1.57834,22,168.05167
-5.065898,29,168.074671
-6.414713,64,168.122668
12.44795,29,168.144805
47.253869,89,168.210811
-2.65816,12,168.219811
-17.49976,43,168.252322
