#{"t_start": 1787236830.6350453, "env_id": "Ant-v5"}
r,l,t
899.989186,1000,444.70424
936.519241,1000,446.170332
405.18585,424,446.548173
968.043575,1000,447.993352
885.105164,1000,448.921269
968.56078,1000,449.807954
916.783487,1000,451.298598
940.255451,1000,452.187226
946.97383,1000,453.656258
955.183388,1000,454.552492
939.945715,1000,456.018997
935.143706,1000,456.934601
963.519583,1000,458.397229
973.26945,1000,459.313169
983.490779,1000,460.786021
984.089203,1000,461.692285
954.47575,1000,463.141464
939.201374,1000,464.037665
950.667535,1000,465.47509
971.769402,1000,466.368585
991.559312,1000,467.835366
976.651205,1000,468.728502
953.25237,1000,470.194997
1007.240978,1000,471.075217
984.086789,1000,472.532273
982.359814,1000,473.422646
1002.02144,1000,474.882128
933.699192,1000,475.765303
989.254487,1000,477.194577
1001.328746,1000,478.087353
983.442405,1000,479.531703
966.481817,1000,480.458053
981.275382,1000,481.922304
987.000435,1000,482.838882
823.882853,1000,484.265393
964.856608,1000,485.155399
988.239394,1000,486.595023
989.13832,1000,487.482134
995.234844,1000,488.906753
963.485726,1000,489.809072
982.678252,1000,491.25996
133.647819,144,491.386019
988.366448,1000,492.275014
1017.300373,1000,493.713554
924.461668,1000,494.619715
919.831818,1000,496.082164
976.538673,1000,496.979967
989.870773,1000,498.440319
982.197099,1000,499.330991
198.762916,191,499.492928
1020.995847,1000,500.95088
978.492894,1000,501.83422
989.084965,1000,503.284752
1011.623682,1000,504.180852
986.729573,1000,505.62588
1013.186784,1000,506.51728
1000.425692,1000,507.955294
993.028808,1000,508.823344
433.269359,451,509.214732
1031.79219,1000,510.639976
966.728762,1000,511.520228
506.382879,498,512.529838
1002.027349,1000,513.425256
1017.834678,1000,514.307938
996.638719,1000,515.760867
1000.686696,1000,516.625715
543.081219,528,517.661978
1006.757638,1000,518.564909
1002.466872,1000,519.982956
892.338812,1000,520.875033
987.639141,1000,522.347887
1027.236047,1000,523.280893
1003.192359,1000,531.687204
1044.60673,1000,532.581484
1003.159344,1000,534.062434
1007.586367,1000,534.976851
1018.518865,1000,536.478682
1049.942272,1000,537.394513
1037.582874,1000,538.856235
1020.37767,1000,539.74919
1047.156489,1000,541.208852
1036.664226,1000,542.107157
1050.99356,1000,543.580528
1050.876695,1000,544.466984
1042.913085,1000,545.920532
1020.626143,1000,546.829908
1041.390735,1000,547.71205
1050.13547,1000,549.197586
1044.494285,1000,550.088632
1048.708257,1000,551.5356
1048.913398,1000,552.415158
1053.455487,1000,553.871074
1018.99529,1000,554.754311
1043.034783,1000,556.226125
1061.368251,1000,557.110494
1061.371933,1000,558.58323
1047.051433,1000,559.47452
1059.300714,1000,560.965338
1077.361153,1000,561.846859
1062.631802,1000,563.340895
1062.28516,1000,564.224606
1081.168588,1000,565.668339
1057.490954,1000,566.558127
1050.865762,1000,568.01928
1089.719952,1000,568.906654
1064.19469,1000,570.389857
1045.193536,1000,571.291023
1053.202109,1000,572.751645
914.170708,1000,573.649836
1066.683671,1000,575.11478
1084.63326,1000,575.99834
1064.292677,1000,577.456187
1063.632411,1000,578.356511
1056.800067,1000,579.782311
1076.315079,1000,580.68418
1068.617453,1000,582.142147
1062.389076,1000,583.060197
1077.83395,1000,584.501086
1087.235806,1000,585.40205
1090.173275,1000,586.847573
1082.255166,1000,587.759171
1074.76488,1000,589.229225
1066.97915,1000,590.147561
1064.759797,1000,591.600059
1067.636442,1000,592.518429
1062.39862,1000,594.009864
1071.623092,1000,594.909257
1101.530901,1000,596.376693
1005.312084,1000,597.292627
1077.115101,1000,598.173452
1060.141032,1000,599.703287
1086.010892,1000,600.582157
1031.712589,1000,602.086695
1065.166229,1000,602.97329
1062.064945,1000,604.445744
1064.573118,1000,605.319145
1071.90232,1000,606.810105
1080.347431,1000,607.675773
1078.346806,1000,609.15165
1082.873398,1000,610.0736
1051.806335,1000,611.634644
1068.955253,1000,612.585243
1081.055312,1000,614.128659
1085.238994,1000,615.077718
1086.381915,1000,616.580546
1071.471181,1000,617.465909
1088.654849,1000,618.987408
1087.472741,1000,619.893874
637.929676,588,621.055874
1096.462262,1000,622.025512
1094.879851,1000,623.526264
1069.668721,1000,624.434016
1081.868148,1000,625.902522
894.487178,817,626.653102
1092.53089,1000,627.54906
1090.30999,1000,629.039807
1109.80789,1000,629.947805
1085.38319,1000,631.433569
1090.805718,1000,632.321142
1121.161615,1000,633.788651
1110.370321,1000,634.686798
1094.665341,1000,636.144158
1103.150519,1000,637.034021
1119.82603,1000,638.520853
1084.718191,1000,639.415012
1120.945257,1000,640.880789
1095.749051,1000,641.768863
1110.835098,1000,643.240685
1018.911466,1000,644.117378
1093.971578,1000,645.604884
1111.135847,1000,646.525123
1098.543271,1000,648.027589
1101.19619,1000,648.92756
1122.630662,1000,650.400271
1123.925025,1000,651.295498
1113.798623,1000,652.788339
1120.736769,1000,653.695798
1121.602195,1000,655.230218
1096.683802,1000,656.17231
1119.533599,1000,657.711018
1127.485072,1000,658.644216
1119.978723,1000,660.178318
1112.442687,1000,661.101796
1128.047118,1000,662.649545
1133.801009,1000,663.556257
1141.909616,1000,665.106817
1126.711385,1000,666.042281
1153.985842,1000,667.596051
1149.493927,1000,668.540774
1149.258766,1000,669.4878
1156.985573,1000,671.030053
1127.352737,1000,671.984928
1173.591319,1000,673.518657
1133.544913,1000,674.462986
1150.966102,1000,675.968443
1149.631097,1000,676.840391
1103.652915,1000,678.292118
1140.304988,1000,679.157649
1150.396173,1000,680.604455
1157.89476,1000,681.467619
1152.15868,1000,682.924107
1156.262515,1000,683.777961
1171.7038,1000,685.215669
1148.141389,1000,686.108133
1171.488484,1000,687.607113
1172.968766,1000,688.48197
1171.698997,1000,689.969305
1182.814151,1000,690.865621
1174.72569,1000,692.351727
1171.491018,1000,693.238078
1148.739431,1000,694.686553
1165.836156,1000,695.548868
1167.707812,1000,697.020809
1183.722381,1000,697.890232
1172.423049,1000,699.376537
1175.684198,1000,700.258859
1184.756678,1000,701.702178
1166.049171,1000,702.579762
1173.763473,1000,704.027774
1177.022042,1000,704.902594
1170.73173,1000,706.346965
1173.249589,1000,707.250556
1180.545896,1000,708.724868
1165.713477,1000,709.613203
1176.570259,1000,711.099769
1167.453411,1000,712.006683
1173.625848,1000,713.502024
1190.835783,1000,714.387069
1168.423947,1000,715.845729
1191.397455,1000,716.718488
1176.502339,1000,718.218528
1190.810905,1000,719.131412
1199.752292,1000,720.033675
1190.190427,1000,721.513399
1173.608288,1000,722.412617
1186.875279,1000,723.887648
1202.573579,1000,724.795625
1190.14153,1000,726.267359
1181.091109,1000,727.18974
1203.272905,1000,728.656432
1193.591742,1000,729.547921
1199.733446,1000,731.030264
1203.117024,1000,731.924542
1174.675553,1000,733.376076
1208.913409,1000,734.265442
1165.045395,1000,735.726363
1188.020392,1000,736.639078
1192.211942,1000,738.105288
1199.311532,1000,739.008366
1172.487312,1000,740.455049
1181.598436,1000,741.347945
1181.931189,1000,742.808198
1198.177605,1000,743.733676
1196.994907,1000,745.196013
1178.469373,1000,746.08065
1196.014493,1000,747.537877
1204.354065,1000,748.422058
1218.476274,1000,749.887106
1208.809113,1000,750.795309
1189.543007,1000,752.284206
1193.079608,1000,753.189287
1218.093331,1000,754.658587
1206.732541,1000,755.565321
1200.867721,1000,757.004397
1206.866358,1000,757.889844
1199.089643,1000,759.373269
1226.970328,1000,760.279716
1205.049973,1000,761.714258
1214.019633,1000,762.599526
1212.949177,1000,764.070375
1232.259357,1000,764.964196
1215.130303,1000,766.408515
1226.928744,1000,767.304337
1242.139278,1000,768.748018
1231.074582,1000,769.66049
1241.973409,1000,770.545158
1248.523936,1000,772.018366
1241.096113,1000,772.906056
1218.843644,1000,774.369112
1233.115523,1000,775.278034
1226.362162,1000,776.743544
1230.069949,1000,777.622837
1226.568489,1000,779.12695
1243.415157,1000,780.005373
1210.470215,1000,781.437117
1225.988053,1000,782.323652
1214.361463,1000,783.802408
1218.416366,1000,784.733094
1236.232794,1000,786.186229
1215.445831,1000,787.093277
1248.98907,1000,788.531135
1221.920436,1000,789.409855
1237.433415,1000,790.851739
1242.00901,1000,791.740944
1224.164627,1000,793.180712
1225.975971,1000,794.069274
1237.685262,1000,795.514198
1229.688913,1000,796.434078
1242.489255,1000,797.851861
1249.392328,1000,798.756918
1210.099588,1000,800.198731
1233.394116,1000,801.085367
1196.110316,1000,802.536468
1232.251689,1000,803.422897
1247.673092,1000,804.85156
1237.164322,1000,805.761072
1239.995413,1000,807.231227
1243.302616,1000,808.128443
1246.500028,1000,809.528044
1256.109445,1000,810.433452
1229.683576,1000,811.850826
1248.281819,1000,812.750129
1226.367836,1000,814.162184
1243.482827,1000,815.075238
1249.516345,1000,816.512156
1235.862097,1000,817.41013
1249.442245,1000,818.820762
1255.605907,1000,819.720511
1246.787793,1000,820.567042
1249.926502,1000,822.028481
1256.467438,1000,822.929608
1237.405941,1000,824.398815
1250.643288,1000,825.254099
1242.314764,1000,833.538224
1248.23071,1000,834.406566
1259.935861,1000,835.874915
1269.072836,1000,836.757339
1264.081024,1000,838.212847
1266.909367,1000,839.083911
1262.84459,1000,840.552639
1256.532736,1000,841.443242
1254.135158,1000,842.907715
1257.902773,1000,843.768547
1242.859981,1000,845.03562
1253.423169,1000,845.810231
1255.993028,1000,847.078353
1257.836449,1000,847.85019
1218.995639,1000,849.099396
1261.351352,1000,849.893973
1226.581125,1000,851.166277
1242.13444,1000,851.9391
1249.437181,1000,853.17627
1251.086264,1000,853.954975
1256.032981,1000,855.195577
1256.01537,1000,855.966419
1241.270336,1000,857.225509
1254.814146,1000,858.011245
1253.259419,1000,859.26731
1255.633816,1000,860.045576
1261.300372,1000,861.27252
1256.480101,1000,862.064387
1256.023188,1000,863.307211
1242.528932,1000,864.075607
1252.218065,1000,865.32008
1248.608321,1000,866.090392
1262.003028,1000,867.333772
1252.838537,1000,868.114954
1260.73096,1000,869.364549
1262.724775,1000,870.157288
1253.263645,1000,871.417844
1268.961813,1000,872.210031
1254.978353,1000,872.970887
1263.649251,1000,874.269673
1250.583113,1000,875.046212
1241.347701,1000,876.302565
1258.316345,1000,877.054601
1278.083696,1000,878.353261
1257.603833,1000,879.120167
1239.603943,1000,880.390316
1264.596741,1000,881.15765
1276.548606,1000,882.414903
1264.034195,1000,883.174676
1273.848259,1000,884.452482
1253.225153,1000,885.218551
1253.54337,1000,886.494988
1254.050106,1000,887.255661
1248.515374,1000,888.564155
1246.539031,1000,889.32779
1245.154789,1000,890.607048
1268.346586,1000,891.365013
1251.610506,1000,892.658034
1257.666915,1000,893.409874
1262.903006,1000,894.69262
1273.50492,1000,895.447388
1273.26695,1000,896.728517
1268.881741,1000,897.486123
1259.59986,1000,898.770438
1276.825713,1000,899.521133
1261.401343,1000,900.784224
1267.985783,1000,901.538767
1287.007001,1000,902.799038
1253.286365,1000,903.551284
1275.949695,1000,904.842007
1266.488356,1000,905.593841
1284.853817,1000,906.878762
1268.031754,1000,907.635565
1266.902398,1000,908.918365
1276.029799,1000,909.675923
1260.117861,1000,910.961467
1289.591061,1000,911.733307
1266.033435,1000,913.008682
1278.926678,1000,913.769677
1254.16744,1000,914.551851
1276.70183,1000,915.845868
1263.029852,1000,916.623145
1278.961134,1000,917.926941
1209.688544,1000,918.706208
1268.035468,1000,919.971205
1246.61207,1000,920.742969
1262.627016,1000,922.02636
1267.859172,1000,922.794356
1277.037497,1000,924.083997
1267.615739,1000,924.849298
1269.764478,1000,926.154809
1280.474401,1000,926.93162
1261.395737,1000,928.202325
1290.637675,1000,928.956566
1288.767171,1000,930.221293
1285.296859,1000,930.985338
1281.861486,1000,932.258766
1267.13882,1000,933.030301
1280.427465,1000,934.300872
1282.206303,1000,935.058939
1278.866323,1000,936.325831
1284.139554,1000,937.092311
1266.914712,1000,938.351574
1283.965932,1000,939.111788
1268.682117,1000,940.376483
1268.083373,1000,941.132957
1278.654544,1000,942.396766
1265.696895,1000,943.161639
1258.610663,1000,944.438288
1285.02894,1000,945.202336
1278.295929,1000,946.465245
1272.128784,1000,947.234858
1279.608443,1000,948.502948
1270.571777,1000,949.273668
1288.65073,1000,950.57831
1263.648852,1000,951.42997
1301.608866,1000,952.831117
1285.421031,1000,953.691631
1282.466241,1000,955.126437
1280.674683,1000,955.953437
1295.536332,1000,957.388189
1293.459079,1000,958.186799
1289.251791,1000,958.955217
1300.602132,1000,960.203362
1277.380155,1000,960.980067
1294.785035,1000,962.235411
1286.134248,1000,962.994493
1287.6365,1000,964.251343
1271.66081,1000,965.038935
1289.374226,1000,966.293013
1271.152578,1000,967.058294
1280.6207,1000,968.305601
1281.172273,1000,969.07005
1293.373109,1000,970.328912
1293.490428,1000,971.091369
1293.233403,1000,972.344016
1297.177844,1000,973.120746
1282.101166,1000,974.374614
1294.619851,1000,975.153326
1277.331709,1000,976.417197
1308.674324,1000,977.201499
1289.671674,1000,978.451618
1303.755833,1000,979.222179
1292.344804,1000,980.468901
1284.760916,1000,981.248597
1297.894121,1000,982.492306
1297.724484,1000,983.277388
1279.052551,1000,984.516167
1301.532163,1000,985.307437
1266.611549,1000,986.546534
1298.423281,1000,987.336003
1296.93405,1000,988.596526
1298.149655,1000,989.494451
1300.45968,1000,990.939385
1284.866159,1000,991.789424
1299.906531,1000,993.248036
1309.060886,1000,994.161086
1268.003154,1000,995.595818
1310.024549,1000,996.486512
1303.980719,1000,997.902232
1312.839284,1000,998.784395
1300.031298,1000,1000.225261
1311.527786,1000,1001.105575
1285.605545,1000,1002.530603
1281.793562,1000,1003.416579
1300.035089,1000,1004.286979
1268.068677,1000,1005.730431
1305.735564,1000,1006.612373
1303.888809,1000,1008.068496
1268.49464,1000,1008.948877
1298.10333,1000,1010.39241
1302.711834,1000,1011.272239
1307.013627,1000,1012.715397
1325.6447,1000,1013.608047
1310.528785,1000,1015.052562
1309.615315,1000,1015.930322
1303.013688,1000,1017.364329
1278.195467,1000,1018.243784
1305.556533,1000,1019.720496
1301.315814,1000,1020.602849
1290.544033,1000,1022.054814
1301.308262,1000,1022.942215
1316.098558,1000,1024.371818
1278.20553,1000,1025.261216
1310.013184,1000,1026.706852
1312.542256,1000,1027.581876
1308.097085,1000,1029.024672
1302.825839,1000,1029.897828
1289.015908,1000,1031.359001
1305.198497,1000,1032.249826
1302.214536,1000,1033.708822
1313.126517,1000,1034.606317
1317.484459,1000,1036.090554
1315.49771,1000,1036.961734
1305.029937,1000,1038.437918
1314.058522,1000,1039.337816
1311.476097,1000,1040.794996
1320.880032,1000,1041.665905
1322.502603,1000,1043.157399
1320.856971,1000,1044.069649
1196.673098,1000,1045.53889
1325.459105,1000,1046.430504
946.173452,1000,1048.063716
1319.440431,1000,1049.095791
1329.559917,1000,1050.661613
1316.100221,1000,1051.697767
1320.456023,1000,1053.383584
1323.561299,1000,1054.265587
1306.689791,1000,1055.207462
1327.929436,1000,1056.699619
1323.844662,1000,1057.562048
1324.922781,1000,1059.064421
1321.254619,1000,1059.977589
1309.336569,1000,1061.457121
1308.47834,1000,1062.326077
1326.985571,1000,1063.783699
1317.242087,1000,1064.635494
1325.482882,1000,1066.070201
1320.81274,1000,1066.901819
1334.88197,1000,1068.359346
1328.671978,1000,1069.24052
1331.471536,1000,1070.73855
1329.448254,1000,1072.940641
1332.051909,1000,1074.720225
1332.262272,1000,1075.755292
1308.153076,1000,1077.215031
1315.525167,1000,1078.079523
1325.458042,1000,1079.505841
1317.988649,1000,1080.309795
1321.640386,1000,1081.77983
1322.469683,1000,1082.616032
1324.276962,1000,1084.074721
1325.548421,1000,1084.940759
1332.963512,1000,1086.457688
1329.451026,1000,1087.308022
1317.820836,1000,1088.746331
1332.719098,1000,1089.645377
1331.867254,1000,1091.076292
1325.80375,1000,1091.97044
1332.129119,1000,1093.789291
1317.229992,1000,1094.764443
1336.317796,1000,1096.401757
1323.230578,1000,1097.458884
1327.63552,1000,1099.044757
1333.489297,1000,1100.059654
1328.951252,1000,1101.651916
1316.986365,1000,1102.618358
1325.748336,1000,1104.19765
1331.604885,1000,1105.314916
